,p_pi,p_gamma
0,0.29750154140924945,"0.695028481309909
"
1,0.9362113092724859,"0.548548300480219
"
2,0.5819914255169739,"0.620162820055922
"
3,0.46580712701422544,"0.438795268182649
"
4,0.7065006164108605,"0.377661439100111
"
5,0.2926715468827915,"0.780520345646042
"
6,0.9959314265581118,"0.847987394067987
"
7,0.08088928068156365,"0.71681839552103
"
8,0.44199372149175686,"0.50425194228078
"
9,0.610998102366769,"0.398199849264121
"
10,0.4687106471847158,"0.675435023277412
"
11,0.19648530941855313,"0.102401658345477
"
12,0.007978377325533637,"0.415295025849934
"
13,0.8669721647100445,"0.939055159031432
"
14,0.7209022442984482,"0.101935069657545
"
15,0.16807589646955468,"0.237128614935839
"
16,0.5141133400318253,"0.946054310598727
"
17,0.19582521758966986,"0.625310511244304
"
18,0.6462154103414652,"0.344984793611242
"
19,0.6776154051031822,"0.912713407603165
"
20,0.6826733200768985,"0.599417356384651
"
21,0.34253303438282956,"0.266872278942562
"
22,0.16990339530205978,"0.0284640069425622
"
23,0.3607463444187514,"0.479516423442758
"
24,0.4811364553099462,"0.0329890986751636
"
25,0.43834742021011064,"0.287613064139864
"
26,0.5021172155798159,"0.0969185232959071
"
27,0.35126005785103664,"0.590677524890748
"
28,0.7461391815730456,"0.976042043710461
"
29,0.5325339560128108,"0.997963770461609
"
30,0.055593875670911674,"0.000389228581200385
"
31,0.5845603326072173,"0.910360721425061
"
32,0.9965431851913293,"0.999139383997021
"
33,0.08566564301617885,"0.69877757537272
"
34,0.044827721821679156,"0.0593233080079334
"
35,0.18063016009407817,"0.0601361758701059
"
36,0.10469404498805035,"0.27501259644034
"
37,0.24747356900803175,"0.882302252490978
"
38,0.18416042246649378,"0.336451272312929
"
39,0.2820277035118691,"0.0231882078355323
"
40,0.8857308625833217,"0.952871560752926
"
41,0.6211345674049363,"0.723960103232403
"
42,0.5780835494356076,"0.810870837689247
"
43,0.247380209248798,"0.0142722471291569
"
44,0.6707908142106658,"0.917276360354965
"
45,0.8797532559608674,"0.85374392121644
"
46,0.32262617104064684,"0.766698991235628
"
47,0.6404446509537094,"0.891044566404638
"
48,0.03524444328481957,"0.131193632202632
"
49,0.7049523712130903,"0.877470333449776
"
50,0.8044961858390172,"0.391532522404626
"
51,0.46036246961176486,"0.971512593177488
"
52,0.2487858664742315,"0.507627395653574
"
53,0.4463609755596889,"0.889851984536992
"
54,0.8857355728868314,"0.912763604414291
"
55,0.536143935466658,"0.317155399104875
"
56,0.15783847823786312,"0.00411671602236141
"
57,0.40671807090035683,"0.704898603969546
"
58,0.41854327819337656,"0.352382636272545
"
59,0.9292928639465119,"0.927633369695791
"
60,0.3491743055302642,"0.26382348637228
"
61,0.5596770075009911,"0.897296675750178
"
62,0.3886187630400031,"0.942784254163769
"
63,0.10752226572588619,"0.198376746251506
"
64,0.5245278978417778,"0.178242964080764
"
65,0.1221694829482095,"0.679068376398763
"
66,0.3011617468738572,"0.0350977896635239
"
67,0.5098317679264472,"0.290929138932554
"
68,0.6663035327234188,"0.350756763864266
"
69,0.6257713877464713,"0.899497368878618
"
70,0.856699966068363,"0.997566747148706
"
71,0.8946403213895432,"0.820429174004002
"
72,0.692862962110715,"0.333203991635323
"
73,0.3745430707738645,"0.538395474700086
"
74,0.8548855199383492,"0.625818755477885
"
75,0.46447036529072705,"0.738710959893627
"
76,0.8270304871772933,"0.701442156930186
"
77,0.01957629287837226,"0.0550720563321697
"
78,0.7900214654920535,"0.197317856983858
"
79,0.8710252649331474,"0.680096903438632
"
80,0.7870899540146143,"0.932709181506396
"
81,0.4543352238451359,"0.216993858637041
"
82,0.691199121384029,"0.489758939549002
"
83,0.011875096366117055,"0.0717278929233136
"
84,0.9336621465317939,"0.539705196782223
"
85,0.9820349914436377,"0.9976021340465
"
86,0.309655388272264,"0.87901193630703
"
87,0.5663393100910248,"0.98518391306248
"
88,0.5216849000424439,"0.676687241388985
"
89,0.20432320031769335,"0.292409952525541
"
90,0.44142827537720586,"0.128006134493595
"
91,0.06591346082858274,"0.0723415347257651
"
92,0.39246956582300385,"0.896301036273962
"
93,0.9178145820774044,"0.360861716046919
"
94,0.46535863416547907,"0.508527370102221
"
95,0.29943173128221356,"0.0539856943146831
"
96,0.8749007865723983,"0.416912616389673
"
97,0.3288196129056762,"0.388236974614215
"
98,0.6348420696926116,"0.77028157641442
"
99,0.2696199377233005,"0.886089916729228
"
100,0.5710026775184849,"0.870331425264809
"
101,0.5790218687122338,"0.574519577645736
"
102,0.5780380316064021,"0.561949670607123
"
103,0.008705975641512875,"5.80055476832042e-05
"
104,0.5929860934056448,"0.841510394029478
"
105,0.2634300328089695,"0.384709488447704
"
106,0.2903101887427213,"0.844374736355097
"
107,0.4419009419279386,"0.821582424885192
"
108,0.45524877179455525,"0.555918270137169
"
109,0.898737165647574,"0.981669678289816
"
110,0.5525513598102181,"0.873052050243242
"
111,0.4097823893527469,"0.390752489068595
"
112,0.7689043682338297,"0.589735354139965
"
113,0.8036452327330303,"0.808347429530929
"
