,p_pi,p_gamma
0,0.5121071619511441,"0.624997951239172
"
1,0.8116504711583343,"0.442893992728836
"
2,0.3680267031153508,"0.211234695984959
"
3,0.11459203415708952,"0.27171147081338
"
4,0.5500820609212849,"0.595164055467888
"
5,0.8958680627086317,"0.768827071531719
"
6,0.08003081927250721,"0.0935773110644349
"
7,0.7693645800765474,"0.979939411946068
"
8,0.2825831767392769,"0.159671914491194
"
9,0.494079781161077,"0.697994086707904
"
10,0.6517239147149017,"0.911417818647215
"
11,0.620688533966198,"0.37345490567419
"
12,0.37992741938469965,"0.110618856786482
"
13,0.9198333157389915,"0.91043860754387
"
14,0.3241891622122447,"0.418247953140507
"
15,0.6472166564676511,"0.903729219151564
"
16,0.9639039067414779,"0.951843947524921
"
17,0.9808423360391435,"0.943726469468722
"
18,0.8802412797612036,"0.787027702339056
"
19,0.5988625132202853,"0.549824374690405
"
20,0.6884108726455576,"0.710846620022618
"
21,0.7375354062432466,"0.400672041254322
"
22,0.44589657609957944,"0.618015957229063
"
23,0.21682979306002614,"0.377802820117286
"
24,0.7539149846418535,"0.616511642595552
"
25,0.9308725891682826,"0.840269599570396
"
26,0.7824021237575526,"0.778341096981091
"
27,0.3025716226752935,"0.389298654288716
"
28,0.6092920520521317,"0.624038444830198
"
29,0.4934928827276128,"0.330873467179459
"
30,0.4556235214359504,"0.353512431234573
"
31,0.5489853681151396,"0.233845464222197
"
32,0.3264308533553544,"0.733462045637665
"
33,0.07416948374083632,"0.412950709462107
"
34,0.11913111637968365,"0.0586033993735006
"
35,0.06438682473417778,"0.343657486917657
"
36,0.48083662079665945,"0.4475671616799
"
37,0.18618583238320807,"0.0580233432127322
"
38,0.5565630946283366,"0.478741096655571
"
39,0.4664475856180367,"0.374935509411864
"
40,0.6559719580635759,"0.724542579283757
"
41,0.4543049520047654,"0.694123610831993
"
42,0.7188150957005952,"0.578685803332837
"
43,0.527453336555632,"0.699627020700269
"
44,0.4422670016012977,"0.829903795735593
"
45,0.5438650198485152,"0.26784364565395
"
46,0.05331110114834947,"0.0605738380822896
"
47,0.3331585489133011,"0.324576139413235
"
48,0.5741567967934305,"0.477906469354365
"
49,0.10887455907602661,"0.159065867360447
"
50,0.3706245923238717,"0.462481265014787
"
51,0.015317068375972132,"0.0883994161398836
"
52,0.7604680382198786,"0.926803651495542
"
53,0.503369714843337,"0.436551149574267
"
54,0.25216299194315506,"0.291863859483406
"
55,0.5676840975064037,"0.439172892198132
"
56,0.10106032140257215,"0.122659459065184
"
57,0.3029919178127698,"0.315123949373514
"
58,0.937018896020682,"0.939047214977204
"
59,0.41646244796642173,"0.68800648394973
"
60,0.4965379407064564,"0.145427037142327
"
61,0.61661074793126,"0.395707428994323
"
62,0.43567396717553764,"0.139379366416656
"
63,0.6324203199937446,"0.744107049988433
"
64,0.4551423838726161,"0.444116837723099
"
65,0.530648637894391,"0.729954233249661
"
66,0.4672149679072928,"0.26293581625318
"
