,p_pi,p_gamma
0,0.4103191853511746,"0.546065591115061
"
1,0.3571195672486861,"0.263206781671454
"
2,0.8117214848561045,"0.608453273663935
"
3,0.47001029463561006,"0.37095191991073
"
4,0.18483501255074297,"0.766970576093814
"
5,0.9978151770121707,"0.504571737768344
"
6,0.05618009795630896,"0.282891277513192
"
7,0.23517757581812815,"0.14863807007009
"
8,0.10808219590989676,"0.0674752701278267
"
9,0.6443950030662842,"0.23173724185074
"
10,0.8490115310383425,"0.85301648971625
"
11,0.12943842255756288,"0.489284094637899
"
12,0.6803618044492635,"0.79876207165295
"
13,0.33271453317990407,"0.652327487098656
"
14,0.8037633441511791,"0.644258633230877
"
15,0.35703987248177604,"0.470347749270104
"
16,0.4665370177141168,"0.539638411902804
"
17,0.7146708169258956,"0.578988090389099
"
18,0.7140820403823512,"0.707335458699342
"
19,0.8679595582653788,"0.74096134190842
"
20,0.5409837177988752,"0.875921259597158
"
21,0.5548302898748759,"0.689258789806662
"
22,0.8406187390149276,"0.664709363017512
"
23,0.7577798848808353,"0.838330932244382
"
24,0.35450533698020237,"0.260651158199351
"
25,0.5186019928437214,"0.251185211430173
"
26,0.7723744036646049,"0.395919918799999
"
27,0.8714243967400166,"0.569489219599236
"
28,0.21047481731543505,"0.509299610581661
"
29,0.15638550557430264,"0.289263730687291
"
30,0.38659235573500683,"0.463555727482627
"
31,0.7528173739717208,"0.942012735196805
"
32,0.4342635803853765,"0.352376423989771
"
33,0.38262914490372635,"0.32246711468325
"
34,0.8815501796978484,"0.885681084013573
"
35,0.10532355266335325,"0.171945135901527
"
36,0.4796902038171509,"0.405212929155346
"
37,0.6248698778004282,"0.6166639266066
"
38,0.9334496361724098,"0.864345441972041
"
39,0.5924897319886857,"0.501362264382944
"
40,0.5404464020973861,"0.662366890404252
"
41,0.9774446255885834,"0.957020174007374
"
42,0.15376091163793926,"0.115064528920765
"
43,0.23107811251461874,"0.191348773354008
"
44,0.4076734368610798,"0.220811153768618
"
45,0.9123371540021793,"0.936866986277745
"
46,0.5376514150556893,"0.902857865554174
"
47,0.39459823225587454,"0.498102539926567
"
48,0.11986627155042473,"0.074811059854118
"
49,0.9838129190647084,"0.964111265741417
"
50,0.5173645320934657,"0.736131034235917
"
51,0.6991578447416029,"0.931577487418483
"
52,0.6191037619130824,"0.29244143473754
"
53,0.466176501779785,"0.596036190591092
"
54,0.07033321584193597,"0.0811885636121628
"
55,0.3499318074984017,"0.180882170804263
"
56,0.5956177107228093,"0.528157388726321
"
57,0.5717072570226418,"0.780217937460149
"
58,0.17732459012138324,"0.0472348323634331
"
59,0.680897529794098,"0.873329572926072
"
60,0.30247351859186344,"0.427556182601149
"
61,0.2448792836473741,"0.391017275240589
"
62,0.2716098084155487,"0.0586601721958097
"
63,0.37140976294512706,"0.393281282335349
"
64,0.8225482073685267,"0.888219246650621
"
65,0.6352240130555927,"0.765901523406577
"
66,0.0784612056683135,"0.0320159764172558
"
67,0.784924917489602,"0.517706179637755
"
68,0.3046444272332256,"0.387340614152829
"
69,0.6381857085547058,"0.552191341811079
"
70,0.35188421384663104,"0.494005049684288
"
71,0.0657345326332186,"0.0637916888689305
"
72,0.4716876093676097,"0.227746196042879
"
73,0.6844199850101669,"0.505376655565394
"
74,0.41861078873054136,"0.803076470030835
"
75,0.8718705163825307,"0.774845603500504
"
76,0.2425595901384734,"0.136897141286602
"
77,0.9097084140124988,"0.924508988399078
"
78,0.7705008042916361,"0.624908266161077
"
79,0.5709721460974888,"0.479074986559292
"
80,0.5188535759909265,"0.765138527437748
"
81,0.7315988080943996,"0.345427119623087
"
82,0.9569528969113877,"0.933521477939119
"
83,0.30192916434014794,"0.323755847994015
"
84,0.37203601720080937,"0.104133968582117
"
85,0.25491388005735227,"0.350000255376177
"
86,0.2902653536352324,"0.295223009958992
"
87,0.1491860109433294,"0.4776123502958
"
88,0.46971251826358185,"0.801136522843457
"
89,0.2010169723689309,"0.0643040710976512
"
90,0.2529395512767286,"0.438273307372826
"
91,0.5539029027233606,"0.40035693347397
"
92,0.6521725567384528,"0.334155610227019
"
93,0.3787878404680721,"0.58066427669228
"
94,0.18495752361351658,"0.0929696706635954
"
95,0.11917961164753954,"0.0372416785177025
"
96,0.5290980081088137,"0.397807008463381
"
97,0.22630120524613673,"0.581074247669269
"
98,0.48211694344613254,"0.745860131762116
"
99,0.5661037129389952,"0.676368915807016
"
100,0.9880438997104842,"0.0943843646776519
"
101,0.6020476341218932,"0.451656729153122
"
102,0.2879603165654181,"0.510467348543381
"
103,0.7178019233555274,"0.391567358641237
"
104,0.08782408818333265,"0.269885259725565
"
105,0.2127194585886214,"0.203219170243305
"
106,0.46051982370689515,"0.509971511505372
"
107,0.4039324011121018,"0.133645544240713
"
108,0.7027467611396337,"0.828292098429384
"
109,0.21956663930620302,"0.156454217488773
"
110,0.18927432799246902,"0.0837176875053467
"
111,0.3168706453700756,"0.205466331570178
"
112,0.17670544482170703,"0.133249657209686
"
113,0.5885763287493517,"0.887212724556865
"
114,0.31653629909416736,"0.713195960024234
"
115,0.32979036840008813,"0.0941775739932633
"
116,0.2826713187757699,"0.180294114128412
"
117,0.1720784032978886,"0.221039361988163
"
118,0.7052918464031124,"0.652968460388852
"
119,0.05024206195710823,"0.0218906856878258
"
120,0.8934862742022515,"0.404600058061337
"
121,0.21846108328008307,"0.564935659083868
"
122,0.17303118086637026,"0.332156128554649
"
123,0.3536887629353226,"0.368059735480759
"
124,0.09291530178636653,"0.0162107574183499
"
125,0.986100032095939,"0.269873228242771
"
126,0.6657881373274896,"0.276131201356717
"
127,0.1494737535013544,"0.191327580230444
"
128,0.7106286935704396,"0.487473505308704
"
129,0.7116900024411241,"0.460323545078629
"
130,0.3105250009564068,"0.351908345195234
"
131,0.39591327436155155,"0.876210555339426
"
132,0.8576945755974833,"0.864812776552344
"
133,0.4700382915225677,"0.302547676771496
"
134,0.7123546718667657,"0.510249634967002
"
