,0.5_3,0.5_6,0.5_9,0.5_12,1_3,1_6,1_9,1_12,2_3,2_6,2_9,2_12,3_3,3_6,3_9,3_12,id,fixed
0,0.0932063968977006,0.0966333790841831,0.0973718953726084,0.0976383164872454,0.0697558210346532,0.103459300237857,0.116364494376705,0.121648607814485,0.151934554252939,0.0896271159842916,0.0612830856859453,0.0566900858026849,0.292990097772711,0.148025197776931,0.11118026069769,0.111223171912561,0.309462788378518,0.3827240366957809
1,0.0824889038068102,0.104446823276787,0.108921134079643,0.110518736329961,0.0657574190993409,0.247282789928513,0.30286267594197,0.323801152106872,0.000656612526273248,0.0023844631669514,0.0154731062683976,0.0659065913397532,0.00139774950307237,0.00100226077761634,0.00061071440343119,0.000671657206752219,0.0013946502983293,0.004068935298719767
2,0.228953951771219,0.231406065510332,0.231900607851068,0.23207641623633,0.22087789893095,0.244778940748406,0.24987804041225,0.251705884253073,0.250085989960376,0.187540613688844,0.203231952638051,0.220653078761391,0.299699321989499,0.241276844577191,0.24008768021897,0.240383302450781,0.29966641807543,0.31304462531546073
3,0.783695429965172,0.781375284785517,0.780912862993856,0.780633431176242,0.671865247485164,0.731049191565812,0.742643506327729,0.746383739069522,0.865510987172939,0.485795992780054,0.407973730284513,0.510677423150156,0.911328978610021,0.888343635725066,0.813307521794232,0.697804164825834,0.910226283325997,0.8242835645606048
4,0.291859975905206,0.311500803872176,0.315304664800552,0.316648151868222,0.220621662000685,0.380020271610925,0.420606957807667,0.435533124228865,0.204881036174172,0.0780897790478106,0.0866253446962744,0.158123006085258,0.260683024233919,0.247430534185645,0.174872154937323,0.136255435638834,0.249998525498024,0.5246865951680065
5,0.307493820958169,0.305007913950612,0.304554394886522,0.304387670479723,0.32743139343984,0.301505621381385,0.298813605175064,0.298012223830341,0.400207396901507,0.537223115918374,0.416560478561375,0.322015811597713,0.276240897299264,0.364231401081993,0.504646354295017,0.606005247157798,0.27215922136399,0.11314541185948745
6,0.740980412165947,0.727017184975018,0.723501739595742,0.721350026462907,0.709664565426192,0.65900897999696,0.63545136645281,0.625318489682841,0.872374579897578,0.676422945735723,0.575802387181149,0.589884147394248,0.83447444576031,0.902689646293825,0.870985006569488,0.799174490341037,0.828364999350326,0.8828883567664941
7,0.487064055432924,0.491020227739042,0.491422789890885,0.491542132138833,0.635971471074707,0.549714105211712,0.521800122774498,0.511295142341602,0.275062608446352,0.863907121319644,0.815009386746203,0.728415135029713,0.0861736480160776,0.1893503916198,0.50972969823624,0.818898148603218,0.0837702840205095,0.2111476303100701
8,0.169018780247734,0.153416299929203,0.150884907720397,0.150023336233598,0.156842632668429,0.105678416696496,0.101928133011706,0.100983886453807,0.805253221336301,0.450320367100625,0.220058551793148,0.137079793840145,0.881351797174692,0.822823893669644,0.727576799794341,0.649883021331535,0.883320544202365,0.564914493070125
9,0.00603856588266161,0.00572722213677401,0.00566847186768471,0.00564904985084902,0.011433233488839,0.00609081466933115,0.00522676614696227,0.00494344762578525,0.0357209983486739,0.0301515861278575,0.0331668143876668,0.0281023716728068,0.0578491634778501,0.0420544633739125,0.0316295130462316,0.0295746965730401,0.0556484077396358,0.1592196023990582
10,0.0348481905438511,0.0389988250881148,0.039837760614738,0.0401367116173473,0.018435307085849,0.0514045487795376,0.0632142769285392,0.0679430613583282,0.12512365093427,0.0077670764390394,0.00364741144430103,0.00717438908232304,0.16057127497195,0.166100767878474,0.116043830509566,0.0614961515203589,0.156930425835208,0.26536864678159167
11,0.699054869311588,0.715362062659376,0.718237163862846,0.719232607683683,0.728288387057644,0.785462740004314,0.794928169529609,0.797921469209626,0.489808930423989,0.780184559472266,0.72420567235277,0.690311790347334,0.222810730673124,0.451065947154822,0.693080345102777,0.81118902095357,0.210224876157369,0.4526117686668565
12,0.758692561221878,0.769169760240861,0.771055123010908,0.771709869098407,0.75027447524194,0.804658882154646,0.814989117265181,0.818519680003777,0.580481714379729,0.586920229898414,0.729390247670402,0.761782874961319,0.500468205449245,0.659027357182851,0.593309265530476,0.485078433777034,0.493793318186519,0.5997241992911291
13,0.406743898272101,0.384531653002472,0.380581791759752,0.379212575143802,0.424868053756696,0.306709368074326,0.290930148127571,0.286015228693047,0.681886971621584,0.741533306589316,0.576648785585256,0.407853822295065,0.658790217496782,0.654118737490398,0.690788171809492,0.752301240993945,0.661347735120517,0.5717567488662498
14,0.0928090037450168,0.105735014731871,0.108265945220647,0.10915720542912,0.0800984533847112,0.169251226314006,0.194972072995664,0.204870219001666,0.0117739010798741,0.0256767374507936,0.0453727404356452,0.0810904564928421,0.0200640395766438,0.0111555336832189,0.0112328235433379,0.0171414108215172,0.02223726552713,0.10862544651648576
15,0.609316731629918,0.57632963083007,0.570108540972933,0.567921449419347,0.679766968553718,0.460880189699381,0.419826564196667,0.40616684958516,0.862527803708953,0.908835955765632,0.832072206435326,0.69544904027097,0.731029666114032,0.858146666559689,0.915311942039151,0.92393377209072,0.727804844226869,0.7765619200756899
16,0.03917593306165,0.0402822168273955,0.0405489596212745,0.0406467180120562,0.0247907575043587,0.0401574788942478,0.0464440069144036,0.0490265774377319,0.246640391764149,0.0349785425769741,0.0192057396367433,0.0164426880185038,0.42301491439553,0.314335127035774,0.161901998461775,0.0866547450189622,0.431931772472154,0.26083825940714056
17,0.492514743632691,0.509169353427153,0.512513080017675,0.513701452488069,0.351104960297799,0.535875170836315,0.584429424531919,0.602492154297872,0.557049297640034,0.113307550253009,0.140699517591429,0.24565807883567,0.654957088307983,0.668649780543604,0.472543261310131,0.243905074356472,0.649587297372803,0.4604528072242703
18,0.157005797452434,0.155310397014963,0.155101771283112,0.15503621565234,0.143339846721822,0.147415713742628,0.152242449567066,0.154308420423729,0.379163731263848,0.266481206656011,0.143581030198494,0.119533824871702,0.356899509038556,0.357277823039485,0.412341977916955,0.447702653250125,0.365052939823068,0.31510433268596183
19,0.296855645486879,0.301859371605948,0.302638268051358,0.302899908818614,0.377078368824142,0.351269191693824,0.3400138102355,0.335712455557719,0.116888197712551,0.362310874799464,0.54575326893982,0.533151473902096,0.114694568981338,0.105093371952643,0.131794859139393,0.206371970652831,0.113515942410969,0.3074217497457423
20,0.128501516353088,0.134442725115848,0.135650156157789,0.136077893693858,0.0896265044070914,0.149721957760431,0.167047638354617,0.173542751049406,0.30523321377785,0.0885907281481613,0.0402821166175303,0.0476739852519243,0.305726505944545,0.343229665832619,0.307152993868856,0.236757839566018,0.298809026419696,0.3205671794731856
21,0.348773673126128,0.360007727655031,0.362089819283705,0.36281217423463,0.34747452214494,0.411606371497073,0.424452773402069,0.429007780656352,0.21349887985235,0.221349846548162,0.320747243710108,0.387032700042726,0.221449099090774,0.210229795713975,0.225544984720351,0.231251836314027,0.224383805646406,0.1943691136302712
22,0.339899840668832,0.329793933078861,0.328070675481294,0.327476647415933,0.31581083350392,0.297397378122323,0.292952215982041,0.291290925988005,0.521875095082212,0.269027348053079,0.272782070478477,0.288930487327308,0.711113822675825,0.585163341386848,0.385382999274239,0.275825980521964,0.726835924604629,0.3677481199502459
23,0.654167642506875,0.652790878486983,0.652374745947315,0.652217039994775,0.684560600436285,0.651147494012557,0.636988962407059,0.631120073240227,0.478122538453601,0.752424828956705,0.72030543456924,0.68183861051913,0.451592981128003,0.3840769624557,0.523445527787633,0.71071512720466,0.471158245658382,0.325823079090937
24,0.00965934339029784,0.0101835173905969,0.0102919692827617,0.0103296561702227,0.00900412543944795,0.0124589555725076,0.0136688181239827,0.0141502625600292,0.0293171665123133,0.0106681243961635,0.0124721625081955,0.0116014127740633,0.082067701748733,0.0463337803869891,0.0149066239157786,0.00960959310513632,0.0818086195493646,0.0848235382992315
