,p_pi,p_tau_dist,p_tau_id
0,0.43050503542672236,"0.612271633603355
","0.530900085667432
"
1,0.2090991502767795,"0.0146278849449041
","0.11639126273145
"
2,0.0015451765687791719,"0.0286469910852195
","0.00435753372003878
"
3,0.0382358755478327,"0.0132954881963568
","0.0760047155033559
"
4,0.14541091357739755,"0.0865617897641705
","0.270331688673323
"
5,0.05492242277250747,"0.0252945657746735
","0.0969052658897506
"
6,0.12530003553822933,"0.00343782139919346
","0.0548660957502189
"
7,0.10242826800340687,"0.192013889456961
","0.0598683041454597
"
8,0.3277975375141733,"0.234345108815715
","0.657463861917196
"
9,0.07177524434261007,"0.011852396110582
","0.0803937020182239
"
10,0.147390667346888,"0.126172791819362
","0.326579430904437
"
11,0.7664154662790668,"0.441250527901804
","0.587839282075929
"
12,0.2684931037167718,"0.00627019373976156
","0.0540788571434488
"
13,0.2462207057561463,"0.225897684753791
","0.170739976199212
"
14,0.05928477081352346,"0.0327248116993012
","0.0223329424007467
"
15,0.02181739847559616,"0.266671226993229
","0.0104713591543727
"
16,0.12386386393319038,"0.0103737170405708
","0.0893504816893639
"
17,0.6004402444100849,"0.636255177071392
","0.268782225052512
"
18,0.17802348887262287,"0.17952992388052
","0.182996428869839
"
19,0.009405494194892117,"0.0380523745877256
","0.016928384868489
"
20,0.4670193498088162,"0.185546128967059
","0.45332581933995
"
21,0.16877960455211738,"0.0154253916673198
","0.108951010731045
"
22,0.11892306685413856,"0.267476257477922
","0.440747503242678
"
23,0.0763879024846773,"0.0732887366284991
","0.422925507780382
"
24,0.014976112116881768,"0.0679276794812735
","0.0363807487093022
"
25,0.023755907575481516,"0.172462837635344
","0.0247398339933159
"
26,0.5437732704596536,"0.164483309297198
","0.225842150648865
"
27,0.7735748221402705,"0.742949134627479
","0.388807118153077
"
28,0.260266967299697,"0.0717945658944363
","0.301513549358143
"
29,0.6449658807542831,"0.0121182057358287
","0.33456044591936
"
30,0.09066863727797447,"0.0127340867142793
","0.022080798831293
"
31,0.6475330043388701,"0.0630299127590599
","0.595655858573577
"
32,0.5146471618416201,"0.432502786797894
","0.597618152846189
"
33,0.042138660665625216,"0.0244289605683665
","0.182969610513728
"
34,0.11224951094064661,"0.267812169378577
","0.190607396411365
"
35,0.11541203102537068,"0.179945024291534
","0.165147046753622
"
36,0.059983148855244584,"0.122761402692002
","0.0510821056346734
"
37,0.0007297630839189218,"0.097147746999001
","0.000623709927140892
"
38,0.000420598761749158,"0.000159797337804468
","4.37924532077361e-05
"
39,0.21341413002897125,"0.493246464094498
","0.228904358897881
"
40,0.11396072650230504,"0.191803297847566
","0.053340656709945
"
41,0.8953215333160048,"0.319390521126827
","0.652323780943512
"
42,0.7466574021985133,"0.621948927857858
","0.791630813187669
"
43,0.1378904074620726,"0.281392869980554
","0.137100031741792
"
44,0.14203528553528366,"0.149863710971042
","0.061020829205327
"
45,0.542118612653417,"0.622337755763512
","0.432842933981448
"
46,0.1076338197957134,"0.343985842958637
","0.179637457771151
"
47,0.6689652837722289,"0.0592688214665646
","0.727026521091815
"
48,0.5628560208020545,"0.43473420045011
","0.543818165855967
"
49,0.17820512872336347,"0.0199190473089357
","0.183433138521932
"
50,0.02441716714110087,"0.040066040524283
","0.00460063766846786
"
51,0.43162524883395925,"0.298010205087083
","0.383236001343776
"
52,0.14433825516774057,"0.109799459236601
","0.0167563451868471
"
53,0.17439089022543364,"0.0196406684446488
","0.216716178345826
"
54,0.4787585132430714,"0.120268313339616
","0.355338828320836
"
55,0.039453722214424336,"0.0576009424896988
","0.203352873168697
"
56,0.5486590458102213,"0.0761979116376268
","0.435581871729486
"
57,0.023790685645740606,"0.0475274765802396
","0.0135491705715249
"
58,0.04167257166421601,"0.0627293434170635
","0.0205049717371504
"
59,0.3520527026647805,"0.282936203625233
","0.285468758294139
"
60,0.31343897586128133,"0.494965951458515
","0.62608078587739
"
61,0.2671524092578633,"0.282065483538524
","0.280158640890338
"
62,0.027370107179937375,"0.000202648172268671
","0.0091110024869554
"
63,0.17981137875343156,"0.0692318681992679
","0.323266296579483
"
64,0.4415780329533139,"0.445702318100137
","0.742169975628594
"
65,0.06020014899704085,"0.0697485329165468
","0.159039447940984
"
66,0.8846159885666488,"0.795739872775761
","0.937447643284092
"
67,0.47979278989209306,"0.0110533516206803
","0.0804330835276426
"
68,0.1997191196057404,"0.0192197267444727
","0.118238116863287
"
69,0.8090759862529704,"0.140452583339237
","0.475558309143355
"
70,0.05706802455092097,"0.00673539273858703
","0.0690569097255258
"
71,0.016083993567900357,"-1.42127266111736e-06
","0.000894377300834193
"
72,0.24059870933824357,"0.727694410638033
","0.508384147947028
"
73,0.20632236186466246,"0.0451939420381107
","0.137742289886655
"
74,0.0005249273153420386,"0.0379392716323717
","0.00126468846630912
"
