,p_pi,p_gamma
0,0.0,"0
"
1,0.0,"0
"
2,0.0,"0
"
3,6.9031766969374075e-09,"0
"
4,0.014019910261123036,"0.0081493660808869
"
5,0.0,"0
"
6,0.0,"0
"
7,0.0,"0
"
8,0.0,"0
"
9,1.1849582002065873e-05,"2.28090130980352e-05
"
10,0.0,"0
"
11,2.3314683517128287e-15,"0
"
12,0.0,"0
"
13,0.0,"0
"
14,0.0,"0
"
15,7.87236942301206e-12,"0
"
16,0.0,"0
"
17,0.0,"0
"
18,0.0,"0
"
19,0.0,"0
"
20,0.0,"0
"
21,0.0,"0
"
22,0.0,"0
"
23,1.6589623008655963e-09,"0
"
24,0.0,"0
"
25,0.0,"0
"
26,0.0,"0
"
27,2.5530350326041784e-05,"0
"
28,0.0,"0
"
29,0.0,"0
"
30,1.5809554776424761e-09,"0
"
31,2.0489993968308973e-05,"9.54326998738875e-05
"
32,0.0,"0
"
33,0.0,"0
"
34,0.0,"0
"
35,0.0,"0
"
36,0.0,"0
"
37,0.0,"0
"
38,0.0,"0
"
39,0.0,"0
"
40,0.0,"0
"
41,3.3306690738754696e-16,"0
"
42,0.0,"0
"
43,0.0,"0
"
44,0.0,"0
"
45,0.0,"0
"
46,0.0,"0
"
47,0.0,"0
"
48,0.0,"0
"
49,0.0,"0
"
50,0.0,"0
"
51,0.00011605868789610341,"0.000223973703093794
"
52,0.0,"0
"
53,0.0,"0
"
54,0.0,"0
"
55,0.0,"0
"
56,0.0,"0
"
57,0.0,"0
"
58,2.2370993946196904e-13,"0
"
59,0.3935535384810256,"0.149228251322532
"
60,0.0,"0
"
61,0.0,"0
"
62,0.0,"0
"
63,0.0,"0
"
64,0.0,"0
"
65,0.0,"0
"
66,0.0,"0
"
67,0.0,"0
"
68,1.360901690672378e-06,"0
"
69,0.0,"0
"
70,0.0,"0
"
71,0.0,"0
"
72,0.0,"0
"
73,0.0,"0
"
74,0.0,"0
"
75,0.0,"0
"
76,0.0,"0
"
77,0.0,"0
"
78,0.0,"0
"
79,0.19180263303981337,"0.121050338920852
"
80,0.0,"0
"
81,9.668044143040788e-12,"0
"
82,2.220446049250313e-14,"0
"
83,0.0,"0
"
84,0.0,"0
"
85,0.0,"0
"
86,0.0,"0
"
87,0.0,"0
"
88,0.0,"0
"
89,0.0,"0
"
90,0.0,"0
"
91,0.0,"0
"
92,0.0,"0
"
93,0.0,"0
"
94,0.0,"0
"
95,0.0,"0
"
96,0.0,"0
"
97,9.112464286475941e-07,"3.78224421115902e-06
"
98,0.0,"0
"
99,0.0,"0
"
100,0.0,"0
"
101,0.0,"0
"
102,0.0,"0
"
103,0.6512038862439318,"0.319481122955527
"
104,0.0,"0
"
105,0.0,"0
"
106,0.0,"0
"
107,0.0,"0
"
108,0.0,"0
"
109,0.0,"0
"
110,0.0,"0
"
111,0.0,"0
"
112,0.0,"0
"
113,1.6653345369377348e-15,"0
"
114,0.0,"0
"
115,0.0,"0
"
116,0.0,"0
"
117,0.0,"0
"
118,0.0,"0
"
119,0.0,"0
"
120,0.0,"0
"
121,0.0,"0
"
122,0.0,"0
"
123,0.0,"0
"
124,0.0,"0
"
125,0.0,"0
"
126,0.0,"0
"
127,0.0,"0
"
128,0.0,"0
"
129,0.0,"0
"
130,0.0,"0
"
131,0.0,"0
"
132,0.0,"0
"
133,0.0,"0
"
134,0.0,"0
"
135,0.0,"0
"
136,6.750942027622386e-10,"0
"
137,0.0,"0
"
138,0.0,"0
"
139,0.0,"0
"
140,0.0,"0
"
141,0.0,"0
"
142,0.0,"0
"
143,0.0,"0
"
144,1.3322676295501878e-15,"0
"
145,3.9005465524155625e-12,"0
"
146,0.0,"0
"
147,0.0,"0
"
148,0.0,"0
"
149,0.0,"0
"
