,0.5_3,0.5_6,0.5_9,0.5_12,1_3,1_6,1_9,1_12,2_3,2_6,2_9,2_12,3_3,3_6,3_9,3_12,id,fixed
0,0.427118620705537,0.457573261778838,0.463313733562909,0.465330198576177,0.399476533068291,0.596031753285483,0.639391426775126,0.654861514268762,0.187358765756982,0.195956923024916,0.241796369318419,0.374557721655624,0.126209637759095,0.174195282964102,0.259118257459527,0.308748854635204,0.125367198990625,0.07430732568204845
1,0.636435724762451,0.625608835891077,0.623580078729683,0.622870479047011,0.601044569878979,0.567926348353596,0.557550324249821,0.553626421597361,0.63226821682226,0.356550888781706,0.564124480053591,0.64905328895376,0.822909822913055,0.726055526807074,0.448744191178272,0.288897506730365,0.820288244076707,0.7451872551298493
2,0.00282844192530818,0.00270940091709893,0.00269053409850251,0.00268387769600276,0.00373464752547825,0.00266754798937596,0.00247932566328379,0.0024170953593905,0.0571828456464525,0.0182390200461199,0.00769726276023086,0.00550681426844324,0.125498503694467,0.0614501180669644,0.0393866110254083,0.03974936759832,0.131391761036796,0.28396249099443727
3,0.100731054353808,0.100692444497956,0.10064679495842,0.100628133207008,0.156425482693362,0.116249254594526,0.109273933361717,0.106998180268999,0.0647362621903484,0.269571792303055,0.362175227464564,0.292212372006626,0.0505160880093634,0.0642079220677696,0.080182213897795,0.129256120556747,0.0486813796069003,0.05513817344599514
4,0.797937852280156,0.801868288724855,0.802399195906399,0.802568678758822,0.844154039475098,0.825475530904884,0.812974778113051,0.807481565792245,0.603433668063481,0.857146269989519,0.869618341770933,0.859808995344029,0.452480203975389,0.525368014072581,0.715795008206383,0.84422483147338,0.451381495981037,0.52699295623833
5,0.223892912688572,0.243313854164149,0.246890557696879,0.24813958704733,0.245611004433004,0.357415602828448,0.372033599244413,0.37625902142659,0.0332000269747534,0.0852677057020665,0.180603593444931,0.293909997425226,0.0364911139217698,0.0302654246879499,0.0383215227143945,0.0617366451304551,0.0365965312219027,0.15121660703130668
6,0.028288540842515,0.0275722356814259,0.0274510838623215,0.0274094357145039,0.0349462696956429,0.0283672042509555,0.0270760015352469,0.0266232614852129,0.0778312263800149,0.0459895343031864,0.0546120682018549,0.0538605303990505,0.214319016033826,0.101339300368602,0.039643979563863,0.0327386295148915,0.22346584249317,0.154839081847846
7,0.46100205113979,0.462535604906894,0.462681354123242,0.462692943175351,0.507929158748348,0.479790637786647,0.471920023934179,0.46909007167695,0.273642748396336,0.515566565440181,0.648411309952152,0.603181358943358,0.29815855273397,0.28190128262698,0.255009079696723,0.281033162106845,0.302215631223171,0.2373608021627428
8,0.309680222435664,0.312512990248815,0.313114922157629,0.313330359977247,0.288254540589441,0.316482320318089,0.327206124074546,0.331366478116877,0.379040022407118,0.475022683350395,0.303953644758027,0.227811449716857,0.313605409318744,0.354436151031122,0.434168871887189,0.507759749131405,0.309492692321481,0.28479878209093235
9,0.482670968813908,0.474003013496877,0.472236299891647,0.471602398544141,0.568839141024998,0.461280417572779,0.436039466767109,0.42721073831437,0.549723493583884,0.640043016900099,0.681821450020344,0.668093336087927,0.318587359633456,0.559017910982447,0.699143028471898,0.721874921244864,0.309564785464912,0.2324525024342743
10,0.474504090116571,0.486037971193621,0.488310040140612,0.489115105814059,0.393942155563852,0.507274105832267,0.537215730377479,0.54832928605577,0.361102365065959,0.278084815359325,0.294437495398137,0.326522655459596,0.505195974507718,0.379991232862811,0.278317610260776,0.266314564693884,0.51015010042024,0.4629468084604119
11,0.0687716465157034,0.0673647718120243,0.0671139244264667,0.067026526297486,0.102646043759046,0.0703190078331765,0.0666738748182705,0.0655769431273636,0.113154254418102,0.305599493229548,0.313349294856813,0.183194489076058,0.081592805628999,0.0993137692908397,0.155130102310488,0.226881304976354,0.0797361054946126,0.05422131502803451
12,0.205970321364372,0.203064232646924,0.20260938819212,0.202455967380089,0.197126709495229,0.19576014245736,0.196346076494887,0.196672324177222,0.312578849670613,0.148769275275884,0.186536378310297,0.218127199637822,0.47253068808568,0.371411036352905,0.220137699002903,0.155742874801762,0.473519335502515,0.46702681323684914
13,0.111911373261089,0.119280212688315,0.120599487246181,0.121057345162746,0.119394136982344,0.165654181048511,0.167415455420569,0.167308888262596,0.0194402722581606,0.0293404729976692,0.0625463208079633,0.134220619831537,0.0520347010880753,0.016283809541999,0.0147765523622597,0.0223626529134322,0.0574371757274639,0.20458415044597267
14,0.371386829666113,0.379561598274474,0.381040886057574,0.381555685425282,0.371508633677843,0.419064516369732,0.42563591280517,0.427623229502376,0.323471235355656,0.298192089219127,0.306453485514706,0.36195817782012,0.243560598076464,0.337392531816837,0.383436769731492,0.384222254758165,0.234592574381112,0.040656725549694905
15,0.650122342510477,0.6295991662693,0.62535531543965,0.623837898881739,0.768431522942264,0.593417141390964,0.532354699571941,0.509541073284166,0.622846395123203,0.740903741576408,0.833651963774545,0.85311479360464,0.5162363217493,0.608616032394858,0.687405515319677,0.725947474176677,0.506894004062228,0.1849132585689507
16,0.750203532430079,0.744486741555532,0.743204294287204,0.742735982741788,0.777763764350663,0.725160514880688,0.699517453541961,0.688982673861582,0.574422548365694,0.610458989842082,0.76071245618733,0.835653268976303,0.673020189612553,0.580350809628339,0.494710650132355,0.497865092414364,0.674108747787555,0.5037902942567458
17,0.924457876244357,0.930633550439779,0.931703014247983,0.932072604654049,0.931351211424416,0.953042465194389,0.956265374681879,0.957289771146696,0.733869841249042,0.901349737952613,0.909672703659798,0.919016399011494,0.621246620742894,0.687425250894046,0.798111302611586,0.87314495801458,0.622057325299869,0.48145764188766293
