,p_pi,p_tau_dist,p_tau_id
0,0.5538823696251642,"0.172627019381396
","0.679264834356969
"
1,0.5976100927298204,"0.420766494723877
","0.493659953862652
"
2,0.1465572826417335,"0.335337866135385
","0.332959146910079
"
3,0.3912089327254271,"0.0293418115592364
","0.161964846837421
"
4,0.15802176199928708,"0.496670855865602
","0.270347231464802
"
5,0.33901742929675527,"0.241694509290315
","0.221795372267576
"
6,0.4781988515598731,"0.149274742151125
","0.580098247956365
"
7,0.6521864410260403,"0.493527619292553
","0.443684315249532
"
8,0.16296867539279847,"0.299387654826053
","0.1280902772086
"
9,0.23629422276845058,"0.19520512491324
","0.250437514031905
"
10,0.4840809958280715,"0.192383028131021
","0.555513039361642
"
11,0.617079433390987,"0.560802276306921
","0.598037663296006
"
12,0.30830170405536417,"0.0419160614257872
","0.184024833112527
"
13,0.39789293635913103,"0.420460417905105
","0.718129329536184
"
14,0.6903833945812821,"0.264443949793589
","0.734860473694912
"
15,0.5007129755622434,"0.192889256442646
","0.106950870752555
"
16,0.16820981742081553,"0.00124263247746847
","0.181156008671491
"
17,0.39306874903239364,"0.744919638090972
","0.411503385486284
"
18,0.18738550264207576,"0.10717666835894
","0.311752709912514
"
19,0.7248998972298821,"0.794750903002367
","0.685182978180056
"
20,0.6597566740896719,"0.00703673817993233
","0.32172307317635
"
21,0.23356503564551123,"0.00732671226344117
","0.0705596087868283
"
22,0.16373481814525426,"0.0819513992402842
","0.112842856975503
"
23,0.78406268359604,"0.28789249178474
","0.746827467392413
"
24,0.7383870205074572,"0.968074723351245
","0.55622055497707
"
25,0.7101791428076902,"0.633070714694876
","0.722698437939755
"
26,0.9892670195235959,"0.629888697271335
","0.892985752321698
"
27,0.48405847334642194,"0.787816885228337
","0.884975797025689
"
28,0.19973036388521337,"0.608587206393695
","0.194259905896153
"
29,0.4954250121368612,"0.491543126132639
","0.225156167618426
"
30,0.290271954542322,"0.493083692984949
","0.733251910747581
"
31,0.32037997509057103,"0.533930201773798
","0.227028083385621
"
32,0.366562027247455,"0.0296250628416141
","0.0765249891495496
"
33,0.30190673875384255,"0.0387224611988556
","0.388714849100947
"
34,0.20292260323268008,"0.0171161329000504
","0.0890190982977063
"
35,0.21908568331899336,"0.0497782596504965
","0.453646770102575
"
36,0.18170403976807004,"0.619472050510482
","0.0658464154514121
"
37,0.08723944425605179,"0.0945442144274813
","0.0408390620348409
"
38,0.6600974773083939,"0.520638620413278
","0.585137363468362
"
39,0.6137489171046406,"0.912304741557124
","0.802341033292893
"
40,0.7208552217828763,"0.388481482583959
","0.8515108403413
"
41,0.668373497968347,"0.577126004771445
","0.698783948539029
"
42,0.18555904215316676,"0.294662494901383
","0.307855517864513
"
43,0.5953597770430908,"0.153604718068984
","0.501272698768646
"
44,0.8118246565336797,"0.363052957688022
","0.792020058849942
"
45,0.2382154253250489,"0.0592876099737187
","0.127843463809056
"
46,0.24753613204726643,"0.489473332202319
","0.247227419399462
"
47,0.46963969770989766,"0.466407231456908
","0.597922707072372
"
48,0.33249207280701154,"0.550843556112894
","0.277244199091217
"
49,0.17129410177312676,"0.0784753814894794
","0.434819611847863
"
50,0.3019838316450687,"0.295615504367697
","0.32093247128932
"
51,0.7719893854992806,"0.757732286069719
","0.492664466493023
"
52,0.3280608031771659,"0.167926416063776
","0.182635568310582
"
53,0.5200915676972154,"0.477785599802472
","0.769260381962699
"
54,0.37190177464618734,"0.529347233364105
","0.48736804565496
"
55,0.581911752814482,"0.642972405254131
","0.491599493786518
"
56,0.17250126532765098,"0.616932478789139
","0.310011004907667
"
57,0.29552950827813773,"0.272946224595547
","0.101510619941077
"
58,0.8356484656838576,"0.455212499992311
","0.673722845736571
"
59,0.20697890711694045,"0.153171747243277
","0.406234328757013
"
60,0.6123480472304292,"0.980440318196421
","0.815858415629454
"
61,0.34418314174601905,"0.290146600071424
","0.38490569864335
"
62,0.6178310171509738,"0.498489121775577
","0.449050605787299
"
63,0.2152447088714029,"0.607658329914611
","0.195542804710362
"
64,0.6609188617446408,"0.287023274866107
","0.672573025954036
"
65,0.6012175581660282,"0.142632274841947
","0.514582351391147
"
66,0.48774795309916785,"0.211683304656856
","0.354406285775356
"
67,0.5647360827056513,"0.482211068269158
","0.537746144938113
"
68,0.21445555192999022,"0.105094380105307
","0.213019106525679
"
69,0.05178499449998464,"0.31104582395862
","0.118857621771014
"
70,0.2715671514841054,"0.545395897839732
","0.644815382999933
"
71,0.8414482715359483,"0.717748479953109
","0.736797914206103
"
72,0.5201952458567668,"0.0755804469647408
","0.375965233516278
"
73,0.7038757940716833,"0.237201506044364
","0.735638143654723
"
74,0.17124384952790483,"0.0842967648778419
","0.218503293428024
"
75,0.07393690709736533,"0.0761897162446612
","0.087874658690228
"
76,0.6734300870077226,"0.636865722688889
","0.430635491642941
"
77,0.3254595490508707,"0.769115526801522
","0.169981656178871
"
78,0.43944516430902913,"0.732789598116112
","0.500677052821279
"
79,0.3362201911294027,"0.732184618582576
","0.251504421320954
"
80,0.0805877618284987,"0.579536610740477
","0.105532458758818
"
81,0.2214145575155838,"0.185579252656289
","0.0752125967931276
"
82,0.08960391247331623,"0.175470110726742
","0.0452771696985969
"
83,0.41847892643147455,"0.635815339452729
","0.582519477773307
"
84,0.011436780215423825,"0.0494920440116753
","0.0207302722650375
"
85,0.18431022950767972,"0.310962661110595
","0.0564237534672741
"
86,0.918332821810378,"0.190842612898179
","0.860479155520104
"
87,0.13080266114569594,"0.503452711977436
","0.132193048817751
"
88,0.35598996585835274,"0.608616420995926
","0.10349993372303
"
89,0.15812979625229628,"0.32115628625557
","0.0711624255240255
"
90,0.21989814147411113,"0.11331002058668
","0.0879913102769793
"
91,0.6405353624158487,"0.101899683378098
","0.70617843212701
"
92,0.5714855885885869,"0.63474507421254
","0.341385921447961
"
93,0.1905863744382189,"0.0244610409103031
","0.226603010156168
"
94,0.4809293582775467,"0.514984578133013
","0.563799943994592
"
95,0.24807994493971708,"0.683937767898189
","0.209313730591954
"
96,0.02036484136055705,"0.160203892913201
","0.0363102190363942
"
97,0.17949311225897946,"0.00686663282653943
","0.101312351645766
"
98,0.35309594769528674,"0.0771557893735153
","0.31328565462756
"
99,0.0281018994118839,"0.597129824761171
","0.0372360810629655
"
100,0.21016212753819707,"0.0101205193542686
","0.156602434868798
"
101,0.2714364860411598,"0.508735321533854
","0.335457191094967
"
102,0.7512979876804716,"0.396941936717314
","0.486802991029852
"
103,0.526375640818496,"0.159302750792415
","0.401241823758639
"
104,0.298629918887348,"0.108444229228533
","0.126288669306322
"
105,0.43108322140697464,"0.744723619907821
","0.773904017043886
"
106,0.2680728201791531,"0.0825489739987146
","0.103045140601485
"
107,0.3046284390668803,"0.0020140194121302
","0.185964416676584
"
108,0.3255735890967635,"0.113452947108391
","0.257544294600401
"
109,0.10875553400630533,"0.135516086004389
","0.131122429447283
"
110,0.13503597665411304,"0.069027009656162
","0.173881155741778
"
111,0.8182652600982516,"0.531080328655186
","0.855771590169628
"
112,0.1386105041567256,"0.489503691695774
","0.14617415458494
"
113,0.5080282226742909,"0.362490495710115
","0.476566266644269
"
114,0.4331741292353837,"0.077264143574971
","0.503545147098004
"
115,0.6214648648210552,"0.820057641033399
","0.524797736200195
"
116,0.6654963126540298,"0.00339298197797944
","0.362415209100215
"
117,0.12318895775753835,"0.00661763482169353
","0.130561425287955
"
118,0.8811815383111531,"0.816467046243903
","0.905404053976487
"
119,0.2116010813279815,"0.274451386706629
","0.148692591441491
"
120,0.029438741163801962,"0.270793644979812
","0.0403579923578936
"
121,0.1959793270049528,"0.246373972969434
","0.14782783219983
"
122,0.25126840651911964,"0.536317867188229
","0.213413242914365
"
123,0.6358617801218022,"0.319823260516415
","0.790826625749584
"
124,0.2614315601975782,"0.0083480903226113
","0.0439503058524522
"
125,0.03251714810811068,"0.00564383872029106
","0.00959891896944898
"
126,0.21972199510688417,"0.848203225630353
","0.377481061066404
"
127,0.12041504948360893,"0.268309467151259
","0.0596502337375444
"
128,0.4339374466151167,"0.0324481893043495
","0.145977457988127
"
129,0.018414498388519607,"0.00278905784641126
","0.0160054890418213
"
130,0.037253448968585734,"0.0587692420600027
","0.0131617492566629
"
131,0.8739903220223142,"0.313041558315064
","0.869646405791912
"
132,0.11839604140167215,"0.257077115482605
","0.391976605380291
"
133,0.31917681280916776,"0.807298409323591
","0.47030324284508
"
134,0.10676885281485182,"0.0486157394856119
","0.114951275679729
"
135,0.027421282690662685,"0.0138237702310184
","0.0145494189905317
"
136,0.4703323976569648,"0.271887640004661
","0.127905960130708
"
137,0.6222140071504156,"0.453085918050191
","0.339550479909707
"
138,0.8334078347644696,"0.650044027133753
","0.687193093556356
"
139,0.9831112276745849,"0.610274248604403
","0.92744457087065
"
140,0.0882728455990025,"0.0506272475322408
","0.0975796456506692
"
141,0.8700212922043945,"0.666231173069286
","0.712238795449632
"
142,0.8390610971475029,"0.94194189896613
","0.805837089963208
"
143,0.6328610687068714,"0.507508385973487
","0.619594203230304
"
144,0.9559808458000244,"0.56529648986254
","0.880740610883348
"
145,0.15072859974456487,"0.279564836606288
","0.0543033708483198
"
146,0.032642463119540444,"0.102588337067122
","0.182624188113909
"
147,0.3128957775673673,"0.0185604530168129
","0.202262536323994
"
148,0.825821628550986,"0.966306195402399
","0.957947803427813
"
