,p_pi,p_tau_dist,p_tau_id
0,0.40813943232001715,"0.0927394485310595
","0.400572439752536
"
1,0.11895447350904742,"0.747431798318255
","0.372286268805769
"
2,0.4130269105047978,"0.168785071660136
","0.280972716022041
"
3,0.15869649422000154,"0.0865631300389844
","0.0717525630678699
"
4,0.12497102656191761,"0.0157704033914685
","0.0978014773955282
"
5,0.5861889925523008,"0.513743565199903
","0.451638770359119
"
6,0.3795958390983222,"0.742736998589671
","0.426058028910868
"
7,0.6266320782298178,"0.806461083317124
","0.745938818944924
"
8,0.6418572562617203,"0.518868063786264
","0.700933080099497
"
9,0.9341734180850281,"0.572686599447277
","0.00781779757780421
"
10,0.9780180114163873,"0.923983159079329
","0.945667501612685
"
11,0.25824756701354157,"0.633544199497122
","0.356283956107406
"
12,0.1397487464164603,"0.181278154341233
","0.259870313113659
"
13,0.3274242928384885,"0.13414445315721
","0.166588056752526
"
14,0.8563507390038259,"0.519543029854743
","0.957427846059081
"
15,0.3249623777500201,"0.65938056664611
","0.134954594709905
"
16,0.4061874548759683,"0.655805000969119
","0.681773252676992
"
17,0.09573933178602001,"0.54365213921848
","0.118009495636216
"
18,0.1858510615236202,"0.269610973397699
","0.151264546331904
"
19,0.7569841720088697,"0.992918611232854
","0.947714034234023
"
20,0.8429708616233995,"0.552601585711326
","0.690730647459154
"
21,0.6673587313256806,"0.417986824036121
","0.570544990056951
"
22,0.5641823087298308,"0.534499920415738
","0.734454255535193
"
23,0.5131184926122163,"0.959836922623988
","0.770390787010765
"
24,0.13355004217196642,"0.216572128545149
","0.294624609871158
"
25,0.37336622944269926,"0.744876528731783
","0.635718706011709
"
26,0.36465283091911116,"0.643268338178498
","0.601865372515686
"
27,0.7135064000679034,"0.793776807821781
","0.822234919216442
"
28,0.48970089697476527,"0.561510471107308
","0.672580649385455
"
29,0.5685510574104806,"0.47462940867778
","0.722212716568765
"
30,0.25157502573900736,"0.850138698725615
","0.344830858544429
"
31,0.16571390821944743,"0.485788141210737
","0.234552864787665
"
32,0.9375408955825003,"0.992880056020248
","0.96826322294515
"
33,0.07676874967483449,"0.000232150298870248
","0.100666040783712
"
34,0.6424099805903186,"0.966062733838747
","0.748120256201983
"
35,0.06045342670172704,"0.433240525147054
","0.339109986213149
"
36,0.6564173385246309,"0.492420528180522
","0.795911126193931
"
37,0.5963227198556207,"0.49856505920104
","0.520596701452573
"
38,0.6165682696343808,"0.67138696664964
","0.425516810585228
"
39,0.40997673917781985,"0.52975221987703
","0.304990569381257
"
40,0.1022070345232794,"0.680193328715979
","0.208193081855837
"
41,0.3303084272384861,"0.843801258374974
","0.368236559680704
"
42,0.9633912707656429,"0.919758321994532
","0.951940771230044
"
43,0.8543492982024739,"0.956118050829168
","0.871908073335109
"
44,0.36659283186006264,"0.0609221651681113
","0.190240734258588
"
45,0.28262325105621644,"0.389705539659186
","0.113964486274237
"
46,0.48376798437862556,"0.35137922837972
","0.461967736020413
"
47,0.6437381571734118,"0.729859888510258
","0.675758118844242
"
48,0.6720229545406375,"0.675225308228917
","0.854425735205432
"
49,0.5867072546064477,"0.383323382460215
","0.462709907137676
"
50,0.7049696075536842,"0.558618246506545
","0.581288773055348
"
51,0.09020533522033791,"0.0241566869669694
","0.0321826514580941
"
52,0.7315205631624401,"0.544298323073404
","0.639638838794075
"
53,0.8108805399358144,"0.876518054339187
","0.793835952665723
"
54,0.7686398998488461,"0.951070905661103
","0.705446394799351
"
55,0.6548846849140055,"0.474298625444821
","0.517440586504823
"
56,0.21038434727074973,"0.941501550333074
","0.386577828755286
"
57,0.37884668814430733,"0.00345163467121556
","0.491584540786181
"
58,0.3495840251379029,"0.620705396048833
","0.179225324754276
"
59,0.6101108580385612,"0.778831175482722
","0.458548192398619
"
60,0.20873901524488592,"0.176490337134495
","0.10976704085917
"
61,0.2678005326572984,"0.212241467011238
","0.503766714317226
"
62,0.6073012384549719,"0.661444782100739
","0.736294991311815
"
63,0.07932400614877277,"0.234019502522013
","0.167820123173015
"
64,0.9485054431547052,"0.979318449265554
","0.877788910603006
"
65,0.08869500591183177,"0.518208026621802
","0.0317798460990586
"
66,0.11934357809992413,"0.0854425832377501
","0.121338291008404
"
67,0.16304225899343583,"0.0977646277723656
","0.0710044844848605
"
68,0.3854466812137357,"0.839118648285386
","0.549659393046532
"
69,0.40857761318259644,"0.731001342998475
","0.583822425594006
"
70,0.0312851277463696,"0.0300695773613537
","0.0369443765268362
"
71,0.9607602309675635,"0.734206448258449
","0.929375401271371
"
72,0.5779277459073632,"0.898631066180198
","0.769265641963902
"
73,0.9364732694613482,"0.942164880811036
","0.957790389095026
"
74,0.6216137686038514,"0.0624690553788377
","0.349448439420063
"
75,0.121550781102019,"0.833271462006186
","0.251620059649682
"
76,0.1486511942751083,"0.261657607549976
","0.106458344644681
"
77,0.7455096120772265,"0.424386197256071
","0.474307771834478
"
78,0.4825222634269025,"0.95282875695655
","0.63200602649192
"
79,0.6638258676134605,"0.641855033209542
","0.898004011927637
"
80,0.028283410749000315,"0.48448113724253
","0.0462504691019265
"
81,0.1809496364166292,"0.111358969000881
","0.476312239197356
"
82,0.035333838982187005,"0.189305859055471
","0.337706285169263
"
83,0.8811626385582265,"0.559081062677587
","0.839476676394713
"
84,0.6146543372585347,"0.8410763001476
","0.694353662269753
"
85,0.31626724946465623,"0.146609619924697
","0.187355391989576
"
86,0.9926467129571879,"0.939256559931992
","0.984621427933563
"
87,0.23730611394543644,"0.0796317359491109
","0.412779806975806
"
88,0.8606059187769113,"0.464053514449942
","0.693156377706235
"
89,0.10559655720799155,"0.748995304842146
","0.305985972542755
"
90,0.4791679960408043,"0.148695885666025
","0.322856847661478
"
91,0.08533917587851458,"0.0358387389388197
","0.0941133628530436
"
92,0.3748635793484133,"0.0625624816457491
","0.299587315907829
"
93,0.27175865229989404,"0.185458353705439
","0.299217026451599
"
94,0.19659142851309575,"0.360188144963342
","0.143762651209188
"
95,0.38792194517851575,"0.0792921632591052
","0.312298304129282
"
96,0.33410908304525677,"0.762288474588551
","0.389232828914574
"
97,0.4019983982594081,"0.753638803639973
","0.246260488819887
"
98,0.006956279464185311,"0.0730705843082579
","0.0813322032826671
"
99,0.662472934825741,"0.405934810825173
","0.680953101060086
"
100,0.3495184925330519,"0.285758531887711
","0.63059582523185
"
101,0.8362372950155157,"0.642911406451025
","0.607665949518893
"
102,0.8838859767659395,"0.613538997364833
","0.902641744213167
"
103,0.2957972158075024,"0.354786033398199
","0.297487376307757
"
104,0.2582632126240174,"0.0482326415023118
","0.21252770671675
"
105,0.15896414284640892,"0.622285377861505
","0.177170279524426
"
106,0.6111630231985656,"0.236843450406889
","0.366754905294922
"
107,0.7890238667602083,"0.637819282779011
","0.896419811716847
"
108,0.6640444302664477,"0.42472661132546
","0.784910066800833
"
109,0.34349599646980056,"0.526581936138953
","0.488602339852747
"
110,0.7073300785688807,"0.839809386616753
","0.807692230325472
"
