,p_pi,p_gamma
0,0.12930307081555592,"0.00029234407853318
"
1,0.06009585206980361,"0.0885880696507683
"
2,0.23264865339600616,"0.318320988317543
"
3,0.33768653745054156,"0.471308132151733
"
4,0.8760583034384453,"0.551706018062043
"
5,0.362334325082043,"0.0362724631949458
"
6,0.36318873028504206,"0.0017880707525556
"
7,0.4280441847034896,"0.047136463377474
"
8,0.8626792754970238,"0.345426828725775
"
9,0.6559465639071039,"0.802231074436116
"
10,0.037395841901446625,"0.174890419354189
"
11,0.002340495941314358,"8.32561186803193e-05
"
12,0.004483978613097794,"7.47156556417661e-05
"
13,0.4931422683699338,"0.00374417019791529
"
14,0.7747567493090283,"0.486349312104089
"
15,0.38474528048555856,"0.0349886988288306
"
16,0.015853493771677662,"0.00152985755316204
"
17,0.1508179993554073,"0.0340178747196718
"
18,0.11220505960475724,"0.141966835714116
"
19,0.01293835721736003,"1.23325263428065e-05
"
20,0.17340111140658043,"0.139664284160678
"
21,0.03147278697884892,"0.177115000377576
"
22,0.020011870461375536,"0.000325984323416462
"
23,0.645231086713709,"0.946880515357075
"
24,0.008464521089829424,"0.00231978005074829
"
25,0.04220725875793141,"0.268094191590658
"
26,0.14069919530339492,"0.0229640592319957
"
27,0.09063926030706171,"0.00720299700650251
"
28,0.13862837312302712,"0.000865694610540091
"
29,0.33088653309433125,"0.0366171452393595
"
30,0.010749245116387196,"3.86231863458431e-06
"
31,0.02084211931602764,"0.000593256570259548
"
32,0.3393683903867746,"0.143244131262049
"
33,0.0048892242910762995,"0.0172243839949417
"
34,0.32588552932113435,"0.00672650255276386
"
35,0.513578004487907,"0.0541759993713758
"
36,0.43497184206742234,"0.121892561065424
"
37,0.5684015662248751,"0.37353097642758
"
38,0.188746482823284,"0.0473347016481832
"
39,0.004361743214051361,"4.37623806359699e-06
"
40,0.21812343684672242,"0.0327248147237302
"
41,0.27880704319169647,"0.372895636080684
"
42,0.39363082091137636,"0.415058435019271
"
43,0.3066317925154799,"2.69557609141602e-05
"
44,0.39999164773605367,"0.137095849404999
"
45,0.5071593814013274,"0.0888454995678765
"
46,0.10335825646220709,"0.057240482894136
"
47,0.010649711063460021,"0.0464644132518446
"
48,0.001969665333678261,"9.15395987999279e-06
"
49,0.22309871517842106,"0.0449585436076986
"
50,0.5920847844105614,"0.707318921043557
"
51,0.00014929047678713392,"0.00909022543644522
"
52,0.2707876146797229,"0.10088424569247
"
