,p_pi,p_gamma
0,0.3443746370935208,"0.0800308793885409
"
1,0.47266202031462046,"0.238327977400068
"
2,0.32624542596109396,"0.11249259241037
"
3,0.02071788259196239,"0.0476677538497804
"
4,0.0962780568823447,"0.0245208171761507
"
5,0.49245352360410344,"0.447299654932406
"
6,0.06311612539238942,"0.0730952157179471
"
7,0.43358771641952853,"0.298889201439198
"
8,0.061887614240095146,"0.101911200017021
"
9,0.03177885709904804,"0.128772707151553
"
10,0.28811854782266344,"0.0475147796575595
"
11,0.3288179176572755,"0.124753146683907
"
12,0.19265955594668105,"0.0899942957027011
"
13,0.42528940741405585,"0.116351365630047
"
14,0.0024273432972139464,"0.040811022942735
"
15,0.0372313855332862,"0.0233589800956104
"
16,0.1372506482901893,"0.0342307979690945
"
17,0.18838968727026184,"0.0302550280974169
"
18,0.08078592372987747,"0.0123849764118276
"
19,0.9077125307832722,"0.431273584386772
"
20,0.025181791112281138,"0.00481851669829036
"
21,0.4202942750286526,"0.684679223910064
"
22,0.13871989818747377,"0.0386485162558028
"
23,0.2908132590297031,"0.200821941726446
"
24,0.015699171792278976,"0.0530580933426869
"
25,0.47843753768242414,"0.768792828671182
"
26,0.12671658257118867,"0.333993141931265
"
27,0.13170460609439938,"0.132774446127885
"
28,0.014569999245938825,"0.00117552774916441
"
29,0.002422741333018008,"0.00046684018024945
"
30,0.12385215763703616,"0.00603309326969026
"
31,0.28936898740803974,"0.406755383070984
"
32,0.2816492564833224,"0.0845972387903533
"
33,0.20058622409187377,"0.324201826814482
"
34,0.7232129590845673,"0.474396910565447
"
35,0.060233843494400086,"0.0452534863475752
"
36,0.2302513478058762,"0.322004426372902
"
37,0.19259936169529857,"0.113858291382273
"
38,0.06482303452980276,"0.016652521851402
"
39,0.018500780049828247,"0.0207650168557789
"
40,0.24634675925291893,"0.0756719107834944
"
41,0.17134679429221134,"0.0863265448616002
"
42,0.32190229186951114,"0.0208007296897263
"
43,0.013609118309777957,"0.0405199292513112
"
44,0.9176731673931262,"0.68059824336117
"
45,0.5147886968879078,"0.186841502741803
"
46,0.3052732221458829,"0.152633015148975
"
47,0.7246605661877945,"0.284481868060822
"
48,0.5149234696752811,"0.210586385996813
"
49,0.33980921423977206,"0.391063721439685
"
50,0.6232608089431875,"0.878788482287064
"
51,0.18628388645456506,"0.136246935162671
"
52,0.25479939451058753,"0.119868114128511
"
53,0.012611387116465367,"0.0217876668426491
"
54,0.029121989887409216,"0.0344796110967183
"
55,0.023797693238125417,"0.000419391377251888
"
56,0.2941751059117814,"0.186354482797764
"
57,0.0016957307266296517,"2.31357490767525e-05
"
58,0.045834656516039796,"0.0730187241964075
"
59,0.8254122562813982,"0.844053710417099
"
60,0.313190548384115,"0.326604514438436
"
61,0.4975700076102181,"0.498021829862686
"
62,0.23404056009228813,"0.169183234639379
"
63,0.8774758545702335,"0.646867906688428
"
64,0.3082744356771534,"0.217072964798882
"
65,0.36478292267083023,"0.435179530080206
"
66,0.14441514641870812,"0.0992004675039986
"
67,0.4411476715142749,"0.277239667780573
"
68,0.0039610488762994445,"0.0210173868878352
"
69,0.33755010187068746,"0.0455278340238148
"
70,0.0011840557286350029,"0.00692187388020593
"
71,0.13618428437310504,"0.0140391610669522
"
72,0.4882537047189984,"0.750312740138734
"
73,0.67363796195597,"0.644734636314011
"
74,0.11856693486709236,"0.0137136507644591
"
75,0.2135619004223258,"0.0884579054991068
"
76,0.47469150462241283,"0.669188203890858
"
77,0.8234557807974616,"0.677785745926688
"
78,0.10646046488584893,"0.0977286393983057
"
79,0.3663754778174554,"0.0713308230046141
"
80,0.3495905431902977,"0.0947258710169421
"
81,0.1766150127333479,"0.062629840096289
"
82,0.5084579284655206,"0.561594555159263
"
83,0.5428673703256135,"0.319636515801953
"
84,0.220897368282434,"0.468166119238967
"
85,0.4649325960146563,"0.280611159169137
"
86,0.014546541768279742,"0.0132881745730807
"
87,0.5350428858611589,"0.181981161016638
"
88,0.2820121070800875,"0.264663213490959
"
89,0.11148325281354643,"0.262799466816788
"
90,0.029307071745561908,"0.0435359670477522
"
91,0.04322260268349154,"0.00686063617034316
"
92,0.7239285794202497,"0.495419910971872
"
93,0.14173511753342938,"0.0754312951035803
"
94,0.2807044993490022,"0.0932536684822258
"
95,0.24851861835078493,"0.0427532356523233
"
96,0.008933147234410854,"0.00775081719121318
"
97,0.35718733077265075,"0.153302927405847
"
98,0.37751899254964116,"0.113053144527682
"
99,0.2411168257493137,"0.0773501364576707
"
100,0.08904982445848886,"0.202709696112685
"
101,0.1960817513562777,"0.049949052454229
"
102,0.4621671148121953,"0.175828412438222
"
103,0.009892392555093665,"0.00520805115029199
"
104,0.20327256298132734,"0.218174197392674
"
