,0.5_3,0.5_6,0.5_9,0.5_12,1_3,1_6,1_9,1_12,2_3,2_6,2_9,2_12,3_3,3_6,3_9,3_12,id,fixed
0,0.0111478890374219,0.0131618013655266,0.0135666074860007,0.0137109431637972,0.00774495299443712,0.0213975620856517,0.0266633752936797,0.0288663732218246,0.00457724318489294,0.00327063980954523,0.00432033987441183,0.00736857577558259,0.00913917602590297,0.00502072603717452,0.00421565817152114,0.00530659494828267,0.00919654984410734,0.032521528669489874
1,0.591114600918276,0.612415788446987,0.616305219157052,0.617637246449548,0.595267604792508,0.697897551955492,0.721861110713355,0.730728695801922,0.303292854760783,0.577269078617413,0.547673977848453,0.572512847710776,0.216718655469212,0.251740258568161,0.385415835029045,0.564145251198179,0.214022052745709,0.552058573032851
2,0.782195758575963,0.795735861189985,0.798199962535909,0.799059146602237,0.760182502312646,0.838537164650221,0.855588004767495,0.861567386778643,0.644857156608964,0.759723106493857,0.676859425484903,0.660164944367063,0.432943047683609,0.615441995724071,0.773142844665301,0.830035475434611,0.427474215039044,0.405178957021336
3,0.28311098046573,0.271417398852501,0.269275493938578,0.268516542136852,0.339878404594723,0.245537688541461,0.229487706463332,0.22426036530338,0.423517974625125,0.468543043986952,0.470032239794068,0.423052241786658,0.365863847119637,0.410708959744076,0.476772994087256,0.501453383693222,0.365312042265992,0.2600237170840102
4,0.564690575550904,0.575755553139089,0.577981850962291,0.578773185379762,0.444717854914806,0.584788630832836,0.620136187030121,0.632893696488011,0.653214944956878,0.367024162169082,0.233516944730445,0.272201869221219,0.619887031037239,0.674228737779632,0.667018427702276,0.61581595064064,0.608182139175419,0.4892143386132237
5,0.0817809594088255,0.0812845561076383,0.0812500263248351,0.0812394755438199,0.0777143797114226,0.0805500762777196,0.0831577192159694,0.0842622931511746,0.215125647478826,0.110682355940738,0.0926127973166572,0.082179795079161,0.322624061570636,0.230867816548258,0.175303176990504,0.14704934099139,0.329523108070781,0.3326064254147524
6,0.495941801739064,0.519259519760884,0.523544623545547,0.525040147966007,0.488785972634621,0.618677912000081,0.644873666674657,0.653719233709326,0.266003693701924,0.521469508938986,0.401112436953735,0.412444000336001,0.13126440301295,0.183051075759086,0.437236083358052,0.682215861578722,0.134167972161476,0.10578650968012615
7,0.704027226004496,0.690824873341357,0.688290523738577,0.687371579423233,0.697547527222115,0.618064387835048,0.602832073962384,0.59765571384246,0.781502368090752,0.728452231693451,0.746275097937096,0.69970624480787,0.768139083338835,0.788223475493185,0.778956918927283,0.737456699680316,0.768377690977193,0.5390374514808698
8,0.126216363387637,0.136701674401969,0.138643192271857,0.139305513742231,0.152966640207022,0.196459869811455,0.206024878905594,0.209599699231763,0.0299990087057282,0.154342753400524,0.201319286998014,0.208538663256832,0.0199134470369882,0.0213725157664192,0.0521658641428289,0.108110047673374,0.0202436456870263,0.030241850951280846
9,0.687537520711983,0.686761151388438,0.686516685265551,0.686423555494138,0.689157314501631,0.677441248925609,0.670029007740544,0.666919861002424,0.619828767371651,0.539660854295722,0.677031759509514,0.724213532813775,0.585455593885113,0.612681251717811,0.659137573910865,0.602966326251192,0.584586264200379,0.6093307248972801
