,p_pi,p_gamma
0,6.774336613890597e-08,"0
"
1,0.010987118511290306,"0.0108417368891569
"
2,6.593614543248805e-13,"0
"
3,4.61053417666335e-12,"0
"
4,2.978133295528096e-10,"0
"
5,0.00035359634166154397,"4.33268953999866e-05
"
6,6.8833827526759706e-15,"0
"
7,1.336268828922016e-08,"0
"
8,3.067307297044408e-09,"0
"
9,1.0547288212814365e-06,"3.25386449497866e-05
"
10,0.0003464364853452695,"0.00327240396141693
"
11,6.973532862275533e-12,"0
"
12,3.6515366033107455e-06,"2.2983401383736e-05
"
13,2.1843057695924983e-07,"5.46216195218552e-06
"
14,8.637535131583718e-14,"0
"
15,0.011231391573525262,"0.00911589823781278
"
16,1.0195400079737738e-10,"0
"
17,2.550815114688021e-11,"0
"
18,1.5653790486069852e-09,"0
"
19,2.7546172734815855e-05,"0
"
20,7.700088844764252e-06,"0
"
21,1.1102230246251565e-16,"0
"
22,0.0007082349259863729,"1.56903511960849e-05
"
23,3.4776324263630087e-06,"1.0604569114836e-05
"
24,1.2715207553526398e-08,"0
"
25,0.00032588449574955103,"0.00436529955640241
"
26,7.025782122749291e-08,"0
"
27,0.021646021989085606,"0.0138664681718261
"
28,0.6177279428802942,"0.453912380902384
"
29,0.00030803901674880674,"8.84738367534776e-05
"
30,0.003741927525937716,"0.00089271824882764
"
31,1.4964475368528518e-05,"5.91863619758826e-06
"
32,2.4809028815742096e-05,"1.96551914617427e-05
"
33,3.597122599785507e-14,"0
"
34,5.0462610070578506e-05,"3.53961596131214e-05
"
35,0.00021164220595693006,"0.000217179544836688
"
36,2.8199664825478976e-12,"0
"
37,0.06383194591858432,"0.0767145948878922
"
38,0.0007930831707785302,"6.75342622795672e-05
"
39,1.8687599532163368e-05,"0.000274460796432008
"
40,1.745270594710746e-13,"0
"
41,1.6304399800270986e-06,"0
"
42,2.6429969324226477e-12,"0
"
43,5.236655553630953e-10,"0
"
44,4.7661621316308356e-09,"0
"
45,1.6397994073713562e-13,"0
"
46,2.7731579244072435e-07,"0
"
47,1.2442047392369204e-11,"0
"
48,1.558231321752146e-11,"0
"
49,5.748701514818322e-11,"0
"
50,4.949054499547856e-10,"0
"
51,4.288606492153235e-08,"7.32153322757778e-06
"
52,5.70765656959793e-13,"0
"
53,1.6378850276055346e-08,"6.52003867473994e-06
"
54,0.00035662103566225234,"0.000458867134387031
"
55,0.3762649235505541,"0.404078365567362
"
56,7.771561172376096e-16,"0
"
57,1.4697312256117812e-09,"0
"
58,7.09977201307499e-06,"0
"
59,1.7245926908771025e-10,"0
"
60,2.005733374277341e-06,"0
"
61,3.5559077904423475e-10,"0
"
62,0.0026171166742933183,"0.000728778508523931
"
63,5.551115123125783e-16,"0
"
64,1.6048640194554764e-09,"0
"
65,3.3929367093676888e-09,"0
"
66,0.0,"0
"
67,4.0682568425154386e-11,"0
"
68,5.835765204409427e-11,"0
"
69,9.596125005728595e-10,"0
"
70,4.4586556668946287e-13,"0
"
71,7.883471653258312e-12,"0
"
72,1.2072985249744761e-05,"3.05443273901362e-05
"
73,1.2323475573339238e-14,"0
"
74,0.0003575517920580973,"6.61326308537546e-06
"
75,8.048677169192331e-09,"0
"
76,1.7960051224008566e-09,"0
"
77,1.767774815419898e-11,"0
"
78,3.0422553365383465e-11,"0
"
79,2.447319014109439e-10,"0
"
80,4.3268409410934794e-07,"0
"
81,0.002688740671868972,"0.00441235151798425
"
82,3.219646771412954e-14,"0
"
83,1.5198879721456393e-07,"0
"
84,1.4432899320127035e-15,"0
"
85,1.0450832421682321e-08,"0
"
86,1.5543122344752192e-15,"0
"
87,1.1267979882489954e-09,"0
"
88,0.004635919937767352,"0.0257830862447591
"
89,0.010469821970387927,"0.00699747597131939
"
90,2.297051437949449e-13,"0
"
91,2.7755575615628914e-15,"0
"
92,1.6080958786801602e-10,"0
"
93,2.2725952120161708e-07,"0
"
94,1.28056959691758e-06,"0
"
95,2.0631226727019225e-09,"0
"
96,1.5224066451935414e-10,"0
"
97,2.320805325695119e-09,"0
"
98,2.0436327413220212e-05,"6.00919443976e-05
"
99,1.1355771878385212e-10,"0
"
100,0.2726063826461623,"0.0902244669097918
"
101,3.517186542012496e-13,"0
"
102,1.1792566922963488e-11,"0
"
103,1.5454447721552356e-09,"0
"
104,4.3322445630877837e-10,"0
"
105,1.1181056080999952e-12,"0
"
106,0.0003231962174987668,"0.000144093791427546
"
107,3.4416913763379853e-15,"0
"
108,0.008083746363140576,"0.000887245236529943
"
109,4.255878394143764e-08,"0
"
110,1.4958804972486917e-08,"0
"
111,9.75552971738125e-12,"0
"
112,1.9570012277370097e-11,"0
"
113,0.5816432847833767,"0.16827893848864
"
114,1.357602918972134e-11,"0
"
115,1.3655743202889425e-13,"0
"
116,4.265845909845467e-08,"0
"
117,1.4661505174928813e-05,"7.98752244035583e-06
"
118,0.999999999999875,"0.999948278350167
"
119,1.2935463811203363e-10,"0
"
120,3.5504932327512506e-13,"0
"
121,0.0033295634466262714,"0.0025807267143122
"
122,1.4423061966972739e-08,"0
"
123,0.1789660943645699,"0.0486063328044986
"
124,2.2899421048272472e-07,"0
"
125,1.4004353232621725e-11,"0
"
126,2.4928990316475108e-08,"3.4089461916853e-05
"
127,2.2226664952995634e-13,"0
"
128,2.7755575615628914e-15,"0
"
129,3.9524530745072006e-05,"0
"
130,1.738150157137852e-08,"0
"
131,6.209016634173281e-10,"0
"
132,1.2090328738167955e-12,"0
"
133,0.00037649463610178735,"0.000365584896849791
"
134,6.661338147750939e-16,"0
"
135,9.502398867766715e-13,"0
"
136,2.5592942353158676e-06,"0
"
137,0.010199117526532908,"9.7379814554599e-05
"
138,0.012131614484130582,"0.0600110858734731
"
139,7.817502201135085e-11,"0
"
140,0.00061383025664552,"0.00033721895908978
"
141,6.713563038829307e-11,"0
"
142,4.072611126115788e-07,"0
"
143,1.0013101459094287e-12,"0
"
144,2.013475659312647e-06,"0
"
145,2.6874280578681464e-11,"0
"
146,8.150924379890512e-12,"0
"
147,3.6897263022694915e-11,"0
"
148,1.6982526496178707e-11,"0
"
149,0.031762849117671355,"0.000371109934910629
"
150,0.0,"0
"
151,9.183061866480102e-09,"0
"
152,2.2315482794965646e-14,"0
"
153,4.829530109162761e-10,"0
"
154,7.327471962526033e-15,"0
"
155,0.7067330494382311,"0.434076503732203
"
156,0.0006836651006262295,"0.00283053473612516
"
157,2.931543896522726e-12,"0
"
158,3.907985046680551e-14,"0
"
159,0.0,"0
"
160,0.0004857731865778314,"0.000261882722406237
"
161,9.947598300641403e-14,"0
"
162,2.4276136656453673e-10,"0
"
163,1.887379141862766e-15,"0
"
164,0.3238643921060258,"0.0720741425055762
"
165,1.174460528829968e-10,"0
"
166,7.438494264988549e-15,"0
"
167,0.0024070244844486277,"0.00022917022933
"
168,2.6978419498391304e-14,"0
"
169,1.8459811457205433e-08,"0
"
170,3.1491564911334535e-10,"0
"
171,1.1102230246251565e-16,"0
"
172,0.005448141963187658,"0.00859184232167542
"
173,2.8126057038946328e-11,"0
"
174,0.0,"0
"
175,3.858729517025594e-07,"0
"
176,8.002806528573103e-09,"0
"
177,7.029377080414179e-12,"0
"
178,3.5272396115004767e-10,"0
"
179,2.1934898342124143e-11,"0
"
180,3.804845327692874e-12,"0
"
181,9.66563485915728e-08,"0
"
182,8.275650085098896e-06,"6.59830227278668e-06
"
183,4.974354261833014e-11,"0
"
184,6.144751374392854e-12,"0
"
185,1.8007918140217072e-05,"2.45199869500778e-05
"
186,4.107825191113079e-15,"0
"
187,6.429545784669699e-11,"0
"
188,3.1086244689504383e-15,"0
"
189,4.051203816857196e-13,"0
"
190,2.4646951146678475e-14,"0
"
191,9.396095013158856e-11,"0
"
192,1.0389655802356401e-10,"0
"
193,3.885780586188048e-14,"0
"
194,4.827249711070181e-13,"0
"
195,6.661338147750939e-16,"0
"
196,3.687615766079233e-07,"0
"
197,0.012055512148966274,"0.00332285968893276
"
198,0.7626832841855106,"0.100534656837074
"
199,1.1140256961361672e-07,"7.24961041664862e-06
"
200,4.832023670076069e-12,"0
"
201,9.128031663863112e-12,"0
"
202,2.4368507212102486e-11,"0
"
203,0.2757063317912941,"0.137537410319365
"
204,3.8197889296043286e-10,"0
"
205,6.661338147750939e-16,"0
"
206,7.596527573650036e-08,"0
"
207,2.1094237467877974e-15,"0
"
208,6.760272008854429e-07,"0
"
209,8.263336237490648e-09,"0
"
210,1.7942314300967155e-11,"0
"
211,4.3096431888600684e-05,"5.53395944353774e-05
"
212,1.809430383303834e-11,"0
"
213,7.32824911864327e-12,"0
"
214,1.2656542480726785e-14,"0
"
215,3.7164272775891405e-06,"1.00148941316602e-05
"
216,6.356137838281484e-12,"0
"
217,8.829034860990959e-07,"0
"
218,0.030031804462488765,"0.00958503105798858
"
219,5.4897854373514576e-08,"0.00136629807644306
"
220,3.6637359812630166e-15,"0
"
221,0.1231810106291441,"0.090642454309716
"
222,7.509393107341111e-11,"0
"
223,2.5412896820231623e-07,"0
"
224,6.674660824046441e-13,"0
"
225,7.559508574672691e-13,"0
"
226,0.0003186425195796927,"0.000807224677051077
"
227,2.6645352591003757e-14,"0
"
228,1.0570322395153653e-10,"0
"
229,5.229150445984487e-14,"0
"
230,6.39500588776043e-05,"0
"
231,0.6603763062620902,"0.449106427757207
"
232,7.966772308520831e-08,"0
"
233,8.005921021458917e-06,"0
"
234,0.06854663973610398,"0.0590133458169122
"
235,1.0143685891250698e-10,"0
"
236,7.603184748461445e-11,"0
"
237,1.1102230246251565e-16,"0
"
238,4.0523140398818214e-14,"0
"
239,3.308302095605953e-07,"0
"
240,2.013944566670034e-13,"0
"
241,0.08157654099754497,"0.151689107657662
"
242,3.5847351863571575e-06,"0
"
243,0.0017129988301985977,"0.000184622122708089
"
244,1.3369404472385327e-09,"0
"
245,3.44745344493802e-08,"0
"
246,0.2323747239141991,"0.132504966482043
"
247,3.805139113732814e-05,"0
"
248,2.2261212540009012e-08,"0
"
249,7.149836278586008e-14,"0
"
250,5.169708506835846e-07,"1.51570214868002e-05
"
251,1.1102230246251565e-16,"0
"
252,0.0002553779952032542,"4.92716728482945e-05
"
253,1.376250224893738e-10,"0
"
