,p_pi,p_tau_dist,p_tau_id
0,0.8295408762771802,"0.587488314668143
","0.859321843773725
"
1,0.9610286663917975,"0.217728906245384
","0.783184338214067
"
2,0.36164149557429737,"0.945005283115995
","0.561509229438559
"
3,0.885816651724688,"0.769271241539922
","0.924881885501957
"
4,0.8421076773700931,"0.826232045022966
","0.738573329889766
"
5,0.05476536886006078,"0.255130789971985
","0.141860982374689
"
6,0.46593421384334266,"0.206153333295284
","0.494259274843243
"
7,0.6574659940375943,"0.753219400060164
","0.63193351602104
"
8,0.8151293035943796,"0.168940704241592
","0.662962261495235
"
9,0.09345064019642302,"0.0622559350969981
","0.183816626922314
"
10,0.08972084305863859,"0.262383779253323
","0.174857649286414
"
11,0.25057203458101374,"0.24936671575825
","0.044307061612231
"
12,0.43833672109884647,"0.585334198092924
","0.478483482197644
"
13,0.6786201974144224,"0.68069283598114
","0.832603615587115
"
14,0.3545551680199147,"0.600400288405661
","0.339043193457337
"
15,0.9886491690100803,"0.62064150936769
","0.986210601291361
"
16,0.831396396909094,"0.977327433863417
","0.843889168048937
"
17,0.7042893456658048,"0.554239200849356
","0.585630712689951
"
18,0.9655426651050616,"0.772689750152503
","0.964088898943314
"
19,0.09889786743673967,"0.177851425770057
","0.0268033260655965
"
20,0.9676351903903927,"0.791901598958311
","0.91054534583479
"
21,0.8582894748099471,"0.644151128665816
","0.79216923708666
"
22,0.1952975054641911,"0.236256116692844
","0.126446301454614
"
23,0.47851625774750506,"0.772605893953016
","0.499758237694828
"
24,0.8360913793233677,"0.980691137297335
","0.784942370214185
"
25,0.2696535168539608,"0.399739324912421
","0.133181045470441
"
26,0.6886239644656907,"0.439444695645125
","0.816320596310745
"
27,0.08694012097446702,"0.0514096076648942
","0.0754509014668219
"
28,0.23608028133396153,"0.630271426766609
","0.168720778028502
"
29,0.6043180851633587,"0.164656971143932
","0.471792796426192
"
30,0.36948668478847724,"0.416129204694989
","0.361423728457268
"
31,0.6926248598613426,"0.630618306027233
","0.4307878140792
"
32,0.2979970020119921,"0.704243903621384
","0.326946938063276
"
33,0.5016318017391166,"0.121797842360706
","0.524134723196013
"
34,0.8989785235874362,"0.366372335399263
","0.694523586150526
"
35,0.5243256810238264,"0.400120617735735
","0.632045709332456
"
36,0.6471123851400851,"0.840585457869174
","0.580685878850723
"
37,0.9424768405170486,"0.815484524624092
","0.991190098697787
"
38,0.31489985957971844,"0.0477624232236195
","0.474383139765294
"
39,0.13844347512148114,"0.0306908593019296
","0.204962527866419
"
40,0.013846528086960297,"0.0273552554886229
","0.0185721582897604
"
41,0.0234373660572742,"0.0131639309237006
","0.0497764627711128
"
42,0.13785391786029177,"0.127043183451637
","0.178869191412018
"
43,0.68736479174407,"0.868713752075009
","0.595590577450715
"
44,0.5881057864388124,"0.870790964040448
","0.820232349391298
"
45,0.20102604358680243,"0.416122987119941
","0.0679033007177119
"
46,0.5746322469887727,"0.7413640888188
","0.527882032744007
"
47,0.2804788466533056,"0.268828060453391
","0.282078835501715
"
48,0.3127978231512605,"0.313699097133308
","0.59788257993555
"
49,0.19881476270892828,"0.743883143053618
","0.366570950508581
"
50,0.38661995673034477,"0.407469711255945
","0.293665672436618
"
51,0.04784057093393779,"0.251470082941244
","0.148034620704405
"
52,0.672063223293937,"0.616288420590541
","0.575733058997226
"
53,0.41258904071806146,"0.0899898878714037
","0.373410084319408
"
54,0.28240925309937714,"0.0291023094210485
","0.0946795372982892
"
55,0.10978840696739367,"0.430436388327112
","0.0384699465542038
"
56,0.4607808600801788,"0.0963579591269648
","0.335163629768477
"
57,0.3961341435904153,"0.139648175795469
","0.407260315795705
"
58,0.15191691782755645,"0.133618162142852
","0.114618548528849
"
59,0.5518146770036825,"0.381474080030488
","0.481230201935648
"
60,0.5287378674122323,"0.748033409076979
","0.465913750579003
"
61,0.12763830125713982,"0.0328539376171957
","0.150691695115792
"
62,0.34047577641480964,"0.175962192615586
","0.340667948737839
"
63,0.09555092817306188,"0.597420531077648
","0.0609927662980267
"
64,0.32130255443570566,"0.218472908249072
","0.167010810153937
"
65,0.13986724670148654,"0.0901451152572815
","0.0869155865026809
"
66,0.577934669887783,"0.0759199470796742
","0.503137652650049
"
67,0.16028432132317205,"0.408218399905997
","0.191616555756954
"
68,0.17565343849569348,"0.0277892090029751
","0.220379850916975
"
69,0.21800078924918187,"0.350016646389819
","0.0513524764379785
"
70,0.21186565012330183,"0.117888473630273
","0.176704844476813
"
71,0.49195034397227577,"0.934972993106019
","0.76970627166715
"
72,0.7209371636066819,"0.785301832434735
","0.654899534773401
"
73,0.2852285912758057,"0.0335985581228869
","0.179304648820377
"
74,0.5341231351981637,"0.811797269237502
","0.810497063034102
"
75,0.024428526371539916,"0.00648014726695967
","0.0154809025417086
"
76,0.3899996384358423,"0.649455733938454
","0.605743490170633
"
77,0.8319471935724783,"0.817442189633934
","0.884854832354321
"
78,0.004387603961456654,"0.0513022069063527
","0.002207996979678
"
79,0.6812516890668407,"0.460658973210525
","0.617884833474666
"
80,0.040483082439008444,"0.559330818513449
","0.062842563419621
"
81,0.4925072514023261,"0.292284884188926
","0.422573776319395
"
82,0.9483412967019355,"0.899316864562496
","0.933120114313333
"
83,0.16572344843984566,"0.0544177483992314
","0.0493180276631731
"
84,0.6041862923634649,"0.52308983172539
","0.345978084505377
"
85,0.8482204970359326,"0.728264058700026
","0.783575495422285
"
86,0.08855304297763311,"0.0373232079173714
","0.0924819134798697
"
87,0.20234456676859458,"0.727795457262293
","0.115056715314875
"
88,0.7050221140608454,"0.171741581933001
","0.515367859070525
"
89,0.3415293813873802,"0.229966133687783
","0.189785830639823
"
90,0.2043279398036154,"0.222206516081336
","0.155434836139098
"
91,0.4372814427344739,"0.349234439049042
","0.826058179514916
"
92,0.6817841638585286,"0.242053870944813
","0.39683074152308
"
93,0.35918643125249883,"0.350188683944629
","0.401799935730217
"
94,0.912676717299755,"0.975978118128116
","0.878082473880569
"
95,0.9752430305045056,"0.962371669071842
","0.978527139191699
"
96,0.14918572710288835,"0.701406401714423
","0.241422446452195
"
97,0.3130521240050387,"0.615698160149729
","0.414137130329539
"
98,0.9954356111811125,"0.623397748047088
","0.965924133128456
"
99,0.20639724504963464,"0.19909765253697
","0.305999749965239
"
100,0.39827151393309823,"0.051851199699809
","0.290280614211814
"
101,0.7270482383217035,"0.850578721444835
","0.596846335299849
"
102,0.027145888488836367,"0.337638916836067
","0.221570168470872
"
103,0.6346686289474851,"0.1148019471921
","0.26370000022484
"
104,0.6145028379603192,"0.773302803572873
","0.800354421960516
"
105,0.8286199589527765,"0.601535969931963
","0.811736910465536
"
106,0.06192217335705641,"0.343454812910389
","0.0550721201951709
"
107,0.2877152752702262,"0.112507197933204
","0.237135863185749
"
108,0.6835360241557068,"0.703011787223817
","0.660816242657595
"
109,0.46700896389841473,"0.604716760219236
","0.231645582625755
"
110,0.8618307371234417,"0.658923914382936
","0.692405902471454
"
111,0.21701018778399095,"0.195207390381056
","0.459803568038199
"
112,0.29916748580390007,"0.099328410248648
","0.278861372460553
"
113,0.2593664641692702,"0.944226026307933
","0.252678220718614
"
114,0.8657567732412798,"0.964896569046888
","0.939632041045282
"
115,0.9667608754738635,"0.835912030957861
","0.818261041555154
"
116,0.9232285330346637,"0.577809600090937
","0.883753053984376
"
117,0.45669157961762774,"0.40746605148756
","0.51523381169255
"
118,0.2849706166458128,"0.0510165715348709
","0.149618494604239
"
119,0.7332226171909659,"0.362621023087415
","0.621823985795145
"
120,0.48047160437181113,"0.687998307744538
","0.592809060516444
"
121,0.2114489130927233,"0.000113352517181919
","0.0445335965067741
"
122,0.7701547646696689,"0.205804139545438
","0.557944929314445
"
123,0.8436725880683889,"0.835861513827232
","0.925385107394229
"
124,0.3416987530978397,"0.0281421624027229
","0.312688616118432
"
125,0.33554155724374124,"0.189996708984598
","0.39193321572457
"
126,0.2284370134920536,"0.744329592095743
","0.649149513071472
"
127,0.18166536851733794,"0.0122207089559694
","0.145210935337572
"
128,0.24834113651355594,"0.231380110334822
","0.212186468213129
"
129,0.8567228238869632,"0.387866520003593
","0.677995024643649
"
130,0.1973802566558357,"0.405103902803999
","0.288860140852884
"
131,0.7644021656839625,"0.2210123428267
","0.820763631564461
"
132,0.6956270551541623,"0.534466953668137
","0.815407862733382
"
133,0.40556888800437174,"0.217168848303314
","0.0944442570182449
"
134,0.9756712041886697,"0.849473462660854
","0.895334662761404
"
135,0.4168363514238955,"0.239338451629447
","0.139191300461846
"
136,0.08165775814501863,"0.508637056115727
","0.0906313330247506
"
137,0.3350590144625114,"0.191683393513973
","0.272115838301488
"
138,0.758576128677126,"0.108434412268773
","0.586801901099128
"
139,0.7251173111139173,"0.643465160036716
","0.612884392282543
"
140,0.04486270872111009,"0.510141934493125
","0.226979301777247
"
141,0.7227652162281708,"0.596512388519108
","0.506752108831285
"
142,0.40628969553016003,"0.0319933121656006
","0.116032998887466
"
143,0.5549220261305338,"0.249165189254394
","0.496332835719644
"
144,0.07091564054214561,"0.145326909948163
","0.0984019974148791
"
145,0.28919076670000743,"0.417257883830971
","0.211496675461647
"
146,0.5074499492530844,"0.533920249564943
","0.396471940110713
"
147,0.7585837257907881,"0.631129802364446
","0.73767213487816
"
148,0.7658499827885066,"0.185129463482765
","0.570915999444666
"
149,0.7915493798425501,"0.869929641565333
","0.858441973471357
"
150,0.06698534695045766,"0.152808816771788
","0.0518215431395218
"
151,0.5866642330868606,"0.20167836415947
","0.622862607460949
"
152,0.4608352534473994,"0.460367842911327
","0.459623085714432
"
153,0.8545469233281344,"0.436216252318101
","0.751119471933511
"
154,0.8552327936905171,"0.878951190649085
","0.861802601628077
"
155,0.24009094228229755,"0.88222120011329
","0.824180838948298
"
156,0.6528576808242659,"0.437746895280229
","0.465583540911733
"
157,0.9487214709659784,"0.98368331520285
","0.84488044314791
"
