,p_pi,p_tau_dist,p_tau_id
0,0.09010526708686417,"0.000967511225135054
","0.121822989970574
"
1,0.1022327941017408,"0.032537291456011
","0.0620003721699978
"
2,0.036499358572394835,"0.00116105624149343
","0.0232868344265346
"
3,0.22437956040207085,"0.245658084039012
","0.106350943137689
"
4,0.08110080735839931,"0.0193221376117909
","0.0438658440466253
"
5,0.03825592604539496,"0.116654491696578
","0.00870817386307998
"
6,0.01093407257889556,"0.000222608966425786
","0.00998416716781403
"
7,0.24935270581262214,"0.913931543157582
","0.193823405748865
"
8,0.014228087194097516,"0.00120941659634
","0.0482336669772534
"
9,0.6172872030548311,"0.0425768453953688
","0.228590021403623
"
10,0.07714433049111469,"0.172471731041358
","0.0668614665320899
"
11,0.11677575926423589,"0.0597701127014612
","0.157176000426579
"
12,0.08726283436619242,"0.0308733339548695
","0.362317080109541
"
13,0.1655458441991815,"0.0312800656984177
","0.107917895519332
"
14,0.023282393270415813,"0.0212134969410884
","0.0177655432485633
"
15,0.28720980705986954,"0.110804910047307
","0.226508596110343
"
16,0.01759498139406057,"0.110420851599869
","0.0640318802515129
"
17,0.05013242796905781,"0.00126689458798324
","0.00246209582147139
"
18,0.11656963872898407,"0.584684773894433
","0.0909710013593086
"
19,0.19265565357030512,"0.0347243332695888
","0.15375670745302
"
20,0.26849634781038967,"0.0849109198064883
","0.212409430513941
"
21,0.012140453361246806,"0.00843859947057968
","0.152334303836229
"
22,0.0052629888234680955,"0.00131902848672216
","0.00149301251596734
"
23,0.0920246528441302,"0.0856324005387201
","0.0186045955694292
"
24,0.07250170145956591,"0.00103282533735416
","0.0285199005180954
"
25,0.0017007743308355971,"0.015316465337009
","0.00222433263829946
"
26,0.6998777806494964,"0.350562713346526
","0.723911608396825
"
27,0.19112285576453703,"0.0923376178018607
","0.0970699593546074
"
28,0.004693249424461476,"0.0582342041889755
","0.111272998629079
"
29,0.018354781157105204,"0.126811530409639
","0.0234884548448275
"
30,0.030200140299612266,"0.000554954492711479
","0.0251411303261486
"
31,0.6113488690005247,"0.0386083343834263
","0.401710360120089
"
32,0.003590383951952436,"0.00979822353691251
","0.0277631557195117
"
33,0.09659734853303081,"0.0414036428050448
","0.0524476911560781
"
34,0.004630682429641708,"0.00376607212567781
","0.0021110104857941
"
35,0.46985514071441803,"0.557188067894917
","0.450884973937427
"
36,0.017861622351395767,"0.0298614523996001
","0.0348107469361665
"
37,0.03200498126679574,"0.00629989590622893
","0.0390434096817495
"
38,0.020681010450374737,"0.0377880458903388
","0.00358016234399794
"
39,0.006064235523795314,"0.148336121894998
","0.103138506556981
"
40,0.17899491574438053,"0.0170463706200701
","0.117171107254897
"
41,0.09758320101791718,"0.00339690455906672
","0.111421871125337
"
42,0.018875793624771653,"0.0285568809864041
","0.00911575802753106
"
43,0.14752199078134887,"0.00413316770515626
","0.217114090598881
"
44,0.0004610276492105214,"0.000225824497982807
","0.00108154555443574
"
45,0.10377968841672591,"0.0337209372637766
","0.248329853496513
"
46,0.3181774521733707,"0.213588820540236
","0.129743962725734
"
47,0.29620545275839794,"0.249624517004194
","0.276020825605343
"
48,0.056005287470176635,"0.00407571603625068
","0.0387314645373935
"
49,0.0001304049132767604,"0.0897043424618532
","0.00085725029557282
"
50,0.4512815423567982,"0.245261614298051
","0.474051134256982
"
51,0.033954267159573726,"2.13681142311462e-05
","0.00539337632264025
"
52,0.36065409768676293,"0.0668242807928003
","0.170992904197405
"
53,0.16629822058175947,"0.110899260626808
","0.0589687475057006
"
54,0.08773307229033345,"0.0120595787637294
","0.179061243844369
"
55,0.5575167097722521,"0.481088244125363
","0.51985303155161
"
56,0.053712519428739225,"0.00361065627059398
","0.0594818485761381
"
57,0.1681395217524856,"0.00497622879410242
","0.0959723303828048
"
58,0.44055184213170273,"0.0623042305515021
","0.381459282693549
"
59,0.05889325614046792,"0.549072493130349
","0.138749560242128
"
60,0.12415732292810466,"0.132793228827044
","0.0556728009951888
"
